origin;sent_id;sentence;source_term;CHV_selection;CHV_substitution;CHV_sim_score;MLM_selection;MLM_substitution;MLM_sim_score
wiki_auto;769;Cryptorchidism is the absence of one or both testes from the scrotum.;Cryptorchidism;['cryptorchidism'];cryptorchidism;100.0;['Note', 'Secondary', 'Normal', 'Depression', 'Essential', 'Additionally', 'Fusion', 'Left', 'Notable', 'Pain'];Normal;24
wiki_auto;789;The most studied is Human cytomegalovirus (HCMV), which is also known as Human herpesvirus 5 (HHV-5).;cytomegalovirus;['cytomegalovirus infection'];cytomegalovirus infection;80.0;['flu', 'HIV', 'liver', 'virus', 'tuberculosis', 'gag', 'viral', 'urine', 'insulin', 'blood'];virus;44
wiki_auto;804;A collection of pus is called an abscess, not a cyst.;abscess;['abscess'];abscess;100.0;['infection', 'erosion', 'infected', 'egg', 'opening', 'inflammation', 'stone', 'calculus', 'collection', 'inflammatory'];infection;15
wiki_auto;806;When a cyst fails to resolve, it may need to be removed surgically, but that would depend upon its type and location.;cyst;['cyst'];cyst;100.0;['mass', 'stone', 'tumor', 'collection', 'calculus', 'leak', 'lump', 'fever', 'drain', 'tract'];mass;25
wiki_auto;836;"The precise statement of the P versus NP problem was introduced in 1971 by Stephen Cook in his seminal paper ""The complexity of theorem proving procedures"" (and independently by Leonid Levin in 1973) and is considered by many to be the most important open problem in computer science.";NP;['niemann-pick disease', 'no past history of'];niemann-pick disease;19.0;['sob', 'open', 'pro', 'major', 'clinical', 'pp', 'pm', 'ca', 'point', 'complex'];clinical;25
wiki_auto;845;They are some of the very few NP problems not known to be in P or to be NP-complete.;NP;['niemann-pick disease', 'no past history of'];niemann-pick disease;19.0;['additional', 'medical', 'social', 'complex', 'lo', 'line', 'chronic', 'small', 'remaining', 'family'];medical;0
wiki_auto;862;Cholera is mainly a risk in developing countries.;Cholera;['cholera'];cholera;100.0;['HIV', 'pneumonia', 'MAC', 'Depression', 'malaria', 'tuberculosis', 'AIDS', 'MR', 'flu', 'Tobacco'];HIV;20
wiki_auto;864;Hands that touch cholera patients or their clothing, bedding, etc., should be thoroughly cleaned and disinfected with chlorinated water or other effective antimicrobial agents.;cholera;['cholera'];cholera;100.0;['ch', 'malaria', 'back', 'cold', 'sand', 'red', 'palm', 'skin', 'corn', 'bath'];malaria;43
wiki_auto;865;Sources: Warnings about possible cholera contamination should be posted around contaminated water sources with directions on how to decontaminate the water (boiling, chlorination etc.);cholera;['cholera'];cholera;100.0;['water', 'skin', 'line', 'domestic', 'food', 'blood', 'external', 'oral', 'urine', 'bacterial'];blood;17
wiki_auto;870;Between 1900 and 1920, perhaps eight million people died of cholera in India.;cholera;['cholera'];cholera;100.0;['pneumonia', 'tuberculosis', 'cancer', 'diabetes', 'depression', 'HIV', 'malaria', 'MI', 'AIDS', 'stroke'];tuberculosis;22
wiki_auto;876;The center may break open and form an ulcer.;ulcer;['ulcer'];ulcer;100.0;['erosion', 'ul', 'area', 'infection', 'scar', 'opening', 'artery', 'inflammation', 'edge', 'open'];infection;18
wiki_auto;887;In the 1950s and 1960s the World Health Organization (WHO) nearly eradicated yaws.;yaws;['yaws'];yaws;100.0;['flu', 'malaria', 'cough', 'pneumonia', 'tuberculosis', 'plague', 'anxiety', 'depression', 'strokes', 'smoking'];malaria;20
wiki_auto;889;PANS/PANDAS Information -- National Institute of Mental Health PANS/PANDAS Information provided by the International OCD Foundation NIMH Director's Blog Harvard Health Publications about PANS/PANDAS New England PANS PANDAS Association;OCD;['obsessive compulsive disorder (OCD)', 'compulsive personality disorder', 'osteochondritis dissecans'];obsessive compulsive disorder (OCD);21.0;['social', 'health', 'medical', 'research', 'team', 'psychiatric', 'law', 'lab', 'medicine', 'senior'];medical;25
wiki_auto;894;When brain tissue from a person with CJD is examined under a microscope, many tiny holes can be seen where whole areas of nerve cells have died.;CJD;['jakob-creutzfeldt syndrome'];jakob-creutzfeldt syndrome;21.0;['diabetes', 'cancer', 'stroke', 'HIV', 'family', 'seizure', 'AIDS', 'age', 'depression', 'disease'];cancer;22
wiki_auto;895;This accounts for 85% of cases of CJD.;CJD;['jakob-creutzfeldt syndrome'];jakob-creutzfeldt syndrome;21.0;['bleeding', 'HD', 'depression', 'infection', 'stroke', 'death', 'MI', 'bleed', 'pneumonia', 'blood'];infection;22
wiki_auto;899;The cause for most cases of leukemia is unknown.;leukemia;['leukemia', 'all types of leukemia'];leukemia;100.0;['infection', 'cancer', 'pneumonia', 'diabetes', 'depression', 'stroke', 'infections', 'bleeding', 'seizure', 'NHL'];cancer;14
wiki_auto;900;The different leukemias likely have different causes.;leukemias;['leukemia', 'all types of leukemia'];leukemia;100.0;['infections', 'lesions', 'tumors', 'diseases', 'treatments', 'lines', 'organisms', 'cancer', 'entities', 'drugs'];tumors;31
wiki_auto;901;Most forms of leukemia are treated with pharmaceutical medication, typically combined into a multi-drug chemotherapy regimen.;leukemia;['leukemia', 'all types of leukemia'];leukemia;100.0;['cancer', 'infection', 'depression', 'disease', 'NHL', 'tumor', 'infections', 'bleeding', 'pneumonia', 'tuberculosis'];cancer;14
wiki_auto;903;In 2000, approximately 256,000 children and adults around the world developed a form of leukemia, and 209,000 died from it.;leukemia;['leukemia', 'all types of leukemia'];leukemia;100.0;['cancer', 'diabetes', 'pneumonia', 'NHL', 'stroke', 'depression', 'MI', 'seizure', 'tuberculosis', 'bleeding'];cancer;14
wiki_auto;917;This can lead to reduced glomerular blood flow, leading to reduced urine output (oliguria) and retention of waste products (uremia).;uremia;['uremia', 'azotemia'];uremia;100.0;['urine', 'diabetes', 'blood', 'confusion', 'bacteria', 'inflammation', 'casts', 'infection', 'retention', 'sodium'];diabetes;33
wiki_auto;979;Splenomegaly is an enlargement of the spleen.;Splenomegaly;['enlarged spleen'];enlarged spleen;40.0;['Note', 'Secondary', 'Additionally', 'Heart', 'mass', 'Depression', 'unchanged', 'Complex', 'stable', 'secondary'];Secondary;48
wiki_auto;1000;"Reprinted in Arthur L. Caplan, James J. McCartney, Dominic A. Sisti, eds, Health, Disease, and Illness: Concepts in Medicine (Washington, D.C.: Georgetown University Press, 2004) ISBN 1-58901-014-0 An Early History – African American Mental Health"" Drapetomania: A Disease Called Freedom"" exhibit";Drapetomania;[];;;['health', 'illness', 'freedom', 'cancer', 'liberation', 'Freedom', 'medicine', 'depression', 'death', 'disorder'];illness;13
wiki_auto;1005;Almost all human cases of rabies were fatal until a vaccine was developed in 1885 by Louis Pasteur and Émile Roux.;rabies;['rabies'];rabies;100.0;['flu', 'tuberculosis', 'infection', 'malaria', 'HIV', 'pneumonia', 'AIDS', 'depression', 'virus', 'cancer'];tuberculosis;27
wiki_auto;1018;Over time, the affected blood vessels become stiffer and thicker, in a process known as fibrosis.;fibrosis;['fibrosis'];fibrosis;100.0;['inflammation', 'congestion', 'pneumonia', 'infection', 'diabetes', 'cancer', 'fusion', 'swelling', 'organization', 'bleeding'];infection;15
wiki_auto;1038;Therefore, diagnosis of PAH requires right-sided cardiac catheterization.;PAH;['high blood pressure', 'high blood pressure disorder', 'phenylketonuria (PKU)', 'dhpr deficiency', 'hyperphenylalaninemia'];high blood pressure;10.0;['AAA', 'MI', 'MVP', 'PA', 'MAC', 'RCA', 'lad', 'pneumonia', 'flutter', 'CE'];AAA;33
wiki_auto;1105;Most burns are due to heat from hot liquids, solids, or fire.;burns;['burn injury'];burn injury;53.0;['temperatures', 'fires', 'wounds', 'days', 'heats', 'injuries', 'bruises', 'times', 'falls', 'areas'];wounds;44
wiki_auto;1113;Smoking and alcoholism are other risk factor.;alcoholism;['alcoholism', 'alcoholism/alcohol abuse', 'chronic alcohol abuse', 'drinking problem', 'alcohol use disorder'];alcoholism;100.0;['depression', 'diabetes', 'anxiety', 'drugs', 'drinking', 'smoking', 'cocaine', 'age', 'cancer', 'HIV'];drugs;0
wiki_auto;1114;In the United States, fire and hot liquids are the most common causes of burns.;burns;['burn injury'];burn injury;53.0;['injuries', 'death', 'wounds', 'bleeding', 'pain', 'bruises', 'injury', 'comfort', 'trauma', 'damage'];wounds;44
wiki_auto;1115;Cave paintings from more than 3,500 years ago document burns and their management.;burns;['burn injury'];burn injury;53.0;['fires', 'wounds', 'bruises', 'skins', 'injuries', 'temperatures', 'cuts', 'damage', 'guns', 'trauma'];fires;25
wiki_auto;1118;French barber-surgeon Ambroise Paré was the first to describe different degrees of burns in the 1500s.;burns;['burn injury'];burn injury;53.0;['wounds', 'cuts', 'temperatures', 'injuries', 'injury', 'trauma', 'bruises', 'fires', 'breakdown', 'skin'];cuts;29
wiki_auto;1122;In the 1970s, researchers demonstrated the significance of the hypermetabolic state that follows large burns.;burns;['burn injury'];burn injury;53.0;['meals', 'blood', 'volume', 'volumes', 'amounts', 'glucose', 'insulin', 'alcohol', 'meal', 'doses'];blood;22
wiki_auto;1134;Sleepwalkers often have little or no memory of the incident, as their consciousness has altered into a state in which it is harder to recall memories.;Sleepwalkers;['sleepwalking'];sleepwalking;100.0;['People', 'Children', 'Men', 'Dolphins', 'Runners', 'Adults', 'Humans', 'Individuals', 'Liberals', 'Wolves'];Children;24
wiki_auto;1136;Often, individuals have had one or more major depressive episodes.;depressive;['neurosis'];neurosis;43.0;['anxiety', 'agitation', 'psychiatric', 'stress', 'panic', 'withdrawal', 'sleep', 'anxious', 'sleeping', 'paranoid'];anxiety;14
wiki_auto;1171;Leptospirosis is caused by spirochaete bacteria belonging to the genus Leptospira.;Leptospirosis;['leptospirosis', 'swamp fever'];swamp fever;26.0;['pneumonia', 'infection', 'MR', 'inflammation', 'Secondary', 'HIV', 'Depression', 'MS', 'suppression', 'tuberculosis'];infection;22
wiki_auto;1173;Leptospira was first observed in 1907 from a post mortem renal tissue slice.;Leptospira;['weils disease'];weils disease;29.0;['yeast', 'HIV', 'culture', 'Culture', 'ID', 'SP', 'organism', 'Iron', 'species', 'MR'];HIV;15
wiki_auto;1174;Nausea is an unpleasant, diffuse sensation of unease and discomfort, often perceived as an urge to vomit.;Nausea;['nausea'];nausea;100.0;['vomit', 'pain', 'anxiety', 'headache', 'thirst', 'confusion', 'weakness', 'discomfort', 'Pain', 'fever'];pain;20
wiki_auto;1293;The condition usually results from infection, injury (accident, surgery), hypoperfusion and hypermetabolism.;hypoperfusion;['hypoperfusion', 'respiratory distress syndrome'];hypoperfusion;100.0;['inflammation', 'diabetes', 'infection', 'shock', 'injury', 'confusion', 'metabolic', 'bleeding', 'fatigue', 'pain'];inflammation;12
wiki_auto;1303;Campylobacteriosis is caused by Campylobacter bacteria (curved or spiral, motile, non–spore-forming, Gram-negative rods).;Campylobacteriosis;['campylobacter infection', 'campylobacter gastroenteritis'];campylobacter infection;69.0;['Secondary', 'Depression', 'infection', 'Disease', 'Fever', 'Death', 'pneumonia', 'HIV', 'Invasion', 'inflammation'];infection;17
wiki_auto;1310;The Dutch professor Francois de la Boe Sylvius, a follower of Descartes, believed that all disease was the outcome of chemical processes and that acidic lymph fluid was the cause of cancer.;cancer;['cancer', 'primary cancer', 'spindle cell carcinoma', 'carcinoma', 'anaplastic carcinoma', 'carcinomatosis', 'sarcomatoid carcinoma', 'undifferentiated carcinoma'];cancer;100.0;['disease', 'tumor', 'death', 'inflammation', 'infection', 'pneumonia', 'diabetes', 'bleeding', 'illness', 'tumors'];disease;17
wiki_auto;1333;Croup is typically diagnosed based on signs and symptoms.;Croup;['croup'];croup;100.0;['ID', 'HIV', 'MS', 'Depression', 'pneumonia', 'Fever', 'MAC', 'flu', 'MVP', 'Arm'];Fever;20
wiki_auto;1337;The most commonly used system for classifying the severity of croup is the Westley score.;croup;['croup'];croup;100.0;['disease', 'illness', 'infection', 'pneumonia', 'fever', 'symptoms', 'confusion', 'bleeding', 'agitation', 'injury'];infection;18
wiki_auto;1338;It is the sum of points assigned for five factors: level of consciousness, cyanosis, stridor, air entry, and retractions.;cyanosis;['cyanosis'];cyanosis;100.0;['temperature', 'fever', 'cough', 'warmth', 'agitation', 'pain', 'swelling', 'tone', 'pulse', 'color'];fever;0
wiki_auto;1344;A total score of 6–11 is severe croup.;croup;['croup'];croup;100.0;['cut', 'confusion', 'fatigue', 'MS', 'disease', 'pneumonia', 'shock', 'severe', 'sob', 'se'];disease;0
wiki_auto;1347;"The barking cough and stridor may no longer be prominent at this stage.85% of children presenting to the emergency department have mild disease; severe croup is rare (< 1%).";croup;['croup'];croup;100.0;['disease', 'inflammation', 'plaque', 'congestion', 'flare', 'narrowing', 'change', 'variant', 'haze', 'pneumonia'];disease;0
wiki_auto;1349;Children with croup are generally kept as calm as possible.;croup;['croup'];croup;100.0;['depression', 'anxiety', 'siblings', 'neglect', 'autism', 'family', 'agitation', 'diabetes', 'seizure', 'age'];depression;17
wiki_auto;1399;Neuroblastoma can also develop anywhere along the sympathetic nervous system chain from the neck to the pelvis.;Neuroblastoma;['neuroblastoma', 'central neuroblastoma'];neuroblastoma;100.0;['Cancer', 'tumor', 'Disease', 'Primary', 'CA', 'NHL', 'Secondary', 'MR', 'MAC', 'Bone'];Cancer;32
wiki_auto;1405;Emergency medicine physicians have training to deal with most medical emergencies, and maintain CPR and Advanced Cardiac Life Support (ACLS) certifications.;Emergency;[];;;['general', 'internal', 'acute', 'family', 'regular', 'chronic', 'sleep', 'care', 'intervention', 'recovery'];acute;0
wiki_auto;1406;Possible exceptions include the clamping of arteries in severe hemorrhage.;hemorrhage;['bleeding'];bleeding;14.0;['stroke', 'bleeding', 'bleed', 'headache', 'strokes', 'trauma', 'injury', 'disease', 'blood', 'pain'];bleeding;14
wiki_auto;1435;Although any joint can experience a sprain, some of the more common include: The ankle.;sprain;['sprain', 'sprains strains', 'muscle pull or tear'];sprain;100.0;['flare', 'cold', 'swelling', 'reaction', 'burn', 'tear', 'contraction', 'break', 'pressure', 'sore'];swelling;18
wiki_auto;1437;One of the more talked about sprains is that to the anterior cruciate ligament (ACL) of the knee.;sprains;['sprain', 'sprains strains', 'muscle pull or tear'];sprain;100.0;['infections', 'injury', 'swelling', 'injuries', 'infection', 'extension', 'tears', 'lesions', 'trauma', 'reactions'];infections;33
wiki_auto;1438;This is a disabling sprain common to athletes, especially in American football, football (soccer), basketball, pole vaulting, softball, baseball and some styles of martial arts.;sprain;['sprain', 'sprains strains', 'muscle pull or tear'];sprain;100.0;['injury', 'activity', 'reaction', 'event', 'cough', 'situation', 'sensation', 'pattern', 'exercise', 'behavior'];injury;33
wiki_auto;1495;Paralysis is a loss of muscle function for one or more muscles.;Paralysis;"['paralysis', ""todd's paralysis""]";paralysis;100.0;['weakness', 'Fusion', 'Pain', 'Recovery', 'Extension', 'Motor', 'tingling', 'Death', 'Loss', 'extension'];Pain;50
wiki_auto;1496;Paralysis is most often caused by damage in the nervous system, especially the spinal cord.;Paralysis;"['paralysis', ""todd's paralysis""]";paralysis;100.0;['Depression', 'Pain', 'Death', 'MR', 'Secondary', 'Fever', 'MS', 'Fusion', 'HIV', 'Motor'];Pain;50
wiki_auto;1501;Neurodegeneration is the progressive loss of structure or function of neurons, including death of neurons.;Neurodegeneration;['nerve degeneration'];nerve degeneration;58.0;['inflammation', 'infection', 'Death', 'death', 'injury', 'Secondary', 'Cancer', 'weakness', 'cancer', 'Depression'];Cancer;33
wiki_auto;1505;Neurodegeneration can be found in many different levels of neuronal circuitry ranging from molecular to systemic.;Neurodegeneration;['nerve degeneration'];nerve degeneration;58.0;['MS', 'inflammation', 'Disease', 'HIV', 'infection', 'Depression', 'Blood', 'MR', 'Pain', 'Death'];Disease;22
wiki_auto;1511;Astigmatism may be corrected with eyeglasses, contact lenses, or refractive surgery.;Astigmatism;['astigmatism'];astigmatism;100.0;['Depression', 'Eyes', 'Pain', 'Vision', 'MS', 'Tears', 'Secondary', 'Color', 'Hearing', 'Face'];Depression;13
wiki_auto;1512;It has been described in terms of the analogy to an iceberg, with the immediately visible and audible symptoms of stuttering above the waterline and a broader set of symptoms such as negative emotions hidden below the surface.;stuttering;['stuttering', 'stammering', 'adult stuttering'];stuttering;100.0;['anxiety', 'feeling', 'falling', 'sleeping', 'emotions', 'staring', 'hiding', 'wandering', 'laughing', 'depression'];anxiety;14
wiki_auto;1545;Stroke: Pathophysiology, Diagnosis, and Management.;Stroke;['stroke', 'acute stroke'];stroke;100.0;['ID', 'depression', 'MS', 'seizure', 'anxiety', 'AAA', 'MI', 'pneumonia', 'diabetes', 'pain'];depression;31
wiki_auto;1548;"Thrombosis (from Ancient Greek θρόμβωσις thrómbōsis ""clotting ”) is the formation of a blood clot inside a blood vessel, obstructing the flow of blood through the circulatory system.";Thrombosis;['blood clot', 'thrombosis'];blood clot;21.0;['Secondary', 'Blood', 'Additionally', 'inflammation', 'Fever', 'Alternatively', 'bleeding', 'Note', 'Death', 'Finally'];Blood;29
wiki_auto;1565;"Hypertrophy (, from Greek ὑπέρ ""excess"" + τροφή ""nourishment"") is the increase in the volume of an organ or tissue due to the enlargement of its component cells.";Hypertrophy;['enlargement'];enlargement;24.0;['*', 'relaxation', 'inflammation', 'Additionally', 'Background', 'Normal', 'Secondary', 'Depression', 'compensation', 'Fusion'];inflammation;11
wiki_auto;1566;It is distinguished from hyperplasia, in which the cells remain approximately the same size but increase in number.;hyperplasia;['abnormal enlargement of an organ or a tissue'];abnormal enlargement of an organ or a tissue;22.0;['normal', 'cancer', 'inflammation', 'blood', 'radiation', 'invasion', 'reactive', 'tumor', 'pneumonia', 'proliferation'];normal;24
wiki_auto;1575;Peripheral artery disease (PAD) is a narrowing of the arteries other than those that supply the heart or the brain.;PAD;['pad mass', 'falling down', 'fall injury'];pad mass;55.0;['chronic', 'mild', 'severe', 'II', 'left', 'moderate', 'III', 'minor', 'central', 'stable'];chronic;0
wiki_auto;1592;For Pontiac fever the time between exposure and symptoms is generally a few hours to two days.;fever;['fever', 'hyperthermic', 'feverish', 'fever symptoms'];fever;100.0;['pain', 'infection', 'temperature', 'cancer', 'swelling', 'congestion', 'headache', 'reaction', 'pressure', 'pneumonia'];pain;0
wiki_auto;1601;"Sir William Osler was interested in the disorder and chorea in general, and was impressed with Huntington's paper, stating that ""In the history of medicine, there are few instances in which a disease has been more accurately, more graphically or more briefly described.""";chorea;['chorea', 'chorea disorders', 'sydenham chorea', 'hereditary chorea', 'senile chorea', 'paroxysmal dyskinesia'];chorea disorders;63.0;['diabetes', 'depression', 'anxiety', 'disorder', 'autism', 'medicine', 'mood', 'cancer', 'pain', 'sleep'];disorder;33
wiki_auto;1607;Preliminary research results from Hong Kong also indicated this as the probable reason for many deaths during the SARS epidemic in 2003.;SARS;['severe acute respiratory syndrome (SARS)'];severe acute respiratory syndrome (SARS);16.0;['tuberculosis', 'flu', 'malaria', 'major', 'viral', 'virus', 'cardiac', 'plague', 'sang', 'sa'];virus;29
wiki_auto;1626;Cellulitis is caused by a type of bacteria entering the skin, usually by way of a cut, abrasion, or break in the skin.;Cellulitis;['cellulitis', 'cellulite', 'phlegmon'];cellulitis;100.0;['Depression', 'Pain', 'Skin', 'Fever', 'HIV', 'Secondary', 'MS', 'inflammation', 'Access', 'infection'];Pain;0
wiki_auto;1627;A second prominent symptom of narcolepsy is abnormal REM sleep.;narcolepsy;['excessive uncontrollable daytime sleepiness', 'narcolepsy with cataplexy'];excessive uncontrollable daytime sleepiness;30.0;['depression', 'anxiety', 'sleep', 'MS', 'agitation', 'withdrawal', 'infection', 'seizure', 'weakness', 'headache'];depression;35
wiki_auto;1674;The World Health Organization estimates that as of 2010 there are 208 million people with alcoholism worldwide (4.1% of the population over 15 years of age).;alcoholism;['alcoholism', 'alcoholism/alcohol abuse', 'chronic alcohol abuse', 'drinking problem', 'alcohol use disorder'];alcoholism;100.0;['depression', 'diabetes', 'HIV', 'AIDS', 'disability', 'stroke', 'abuse', 'cancer', 'drinking', 'tuberculosis'];depression;0
wiki_auto;1684;"Appendicitis is most common between the ages of 5 and 40; the median age is 28.";Appendicitis;['appendicitis'];appendicitis;100.0;['Depression', 'MR', 'AAA', 'HIV', 'Pain', 'MAC', 'MVP', 'Cancer', 'Secondary', 'Fever'];Pain;40
wiki_auto;1686;Fistulas are usually caused by injury or surgery, but they can also result from an infection or inflammation.;Fistulas;['fistula'];fistula;100.0;['Stones', 'Eyes', 'Falls', 'Roots', 'Females', 'Lines', 'Children', 'Airways', 'infections', 'Bones'];Females;33
wiki_auto;1687;Fistulas are generally a disease condition, but they may be surgically created for therapeutic reasons.;Fistulas;['fistula'];fistula;100.0;['Eyes', 'Stones', 'Females', 'Lines', 'Airways', 'Roots', 'Children', 'Men', 'Bones', 'veins'];Females;33
wiki_auto;1711;People with BPD may feel emotions with greater ease, depth and for a longer time than others do.;BPD;['borderline personality disorder', 'chronic lung disease of babies'];borderline personality disorder;15.0;['depression', 'diabetes', 'anxiety', 'cancer', 'MS', 'pain', 'cough', 'children', 'stroke', 'strokes'];depression;20
wiki_auto;1712;People with BPD are often exceptionally enthusiastic, idealistic, joyful, and loving.;BPD;['borderline personality disorder', 'chronic lung disease of babies'];borderline personality disorder;15.0;['depression', 'children', 'family', 'siblings', 'brother', 'cancer', 'son', 'cry', 'dad', 'father'];depression;20
wiki_auto;1715;People with BPD act impulsively because it gives them the feeling of immediate relief from their emotional pain.;BPD;['borderline personality disorder', 'chronic lung disease of babies'];borderline personality disorder;15.0;['depression', 'anxiety', 'dad', 'pain', 'MS', 'legs', 'sob', 'mood', 'arm', 'disorder'];depression;20
wiki_auto;1716;However, in the long term, people with BPD suffer increased pain from the shame and guilt that follow such actions.;BPD;['borderline personality disorder', 'chronic lung disease of babies'];borderline personality disorder;15.0;['depression', 'anxiety', 'guilt', 'pain', 'cancer', 'envy', 'MS', 'stress', 'diabetes', 'panic'];depression;20
wiki_auto;1722;People with BPD tend to have trouble seeing a clear picture of their identity.;BPD;['borderline personality disorder', 'chronic lung disease of babies'];borderline personality disorder;15.0;['depression', 'diabetes', 'stroke', 'MS', 'anxiety', 'strokes', 'neglect', 'cancer', 'children', 'dem'];depression;20
wiki_auto;1724;"This difficulty with knowing who they are and what they value can cause people with BPD to experience feeling ""empty"" and ""lost"".";BPD;['borderline personality disorder', 'chronic lung disease of babies'];borderline personality disorder;15.0;['diabetes', 'weakness', 'blood', 'heart', 'MS', 'weight', 'cancer', 'BS', 'legs', 'cough'];diabetes;22
wiki_auto;1725;The often intense emotions experienced by people with BPD can make it difficult for them to control the focus of their attention—to concentrate.;BPD;['borderline personality disorder', 'chronic lung disease of babies'];borderline personality disorder;15.0;['depression', 'anxiety', 'diabetes', 'cancer', 'stroke', 'MS', 'HIV', 'strokes', 'nausea', 'children'];depression;20
wiki_auto;1726;"In addition, people with BPD may tend to dissociate, which can be thought of as an intense form of ""zoning out"".";BPD;['borderline personality disorder', 'chronic lung disease of babies'];borderline personality disorder;15.0;['depression', 'anxiety', 'diabetes', 'HIV', 'MS', 'children', 'cancer', 'agitation', 'alcohol', 'AIDS'];depression;20
wiki_auto;1730;In romantic relationships, BPD is linked to increased levels of chronic stress and conflict, decreased satisfaction of romantic partners, abuse, and unwanted pregnancy.;BPD;['borderline personality disorder', 'chronic lung disease of babies'];borderline personality disorder;15.0;['stress', 'depression', 'anxiety', 'situation', 'love', 'relationship', 'mood', 'pain', 'life', 'pregnancy'];depression;20
wiki_auto;1751;"Data mining is the analysis step of the ""knowledge discovery in databases"" process, or KDD.";KDD;[];;;['dir', 'del', 'ed', 'directed', 'death', 'dig', 'diet', 'MD', 'ka', 'Dr'];ed;40
wiki_auto;1756;In Australia any stillborn weighing more than 400 grams, or more than 20 weeks in gestation, must have its birth registered.;stillborn;['stillbirth', 'stillborn'];stillbirth;74.0;['infant', 'twin', 'newborn', 'baby', 'child', 'infants', 'born', 'sibling', 'male', 'birth'];baby;15
wiki_auto;1759;It is estimated that 200 million people have osteoporosis.;osteoporosis;['osteoporosis'];osteoporosis;100.0;['diabetes', 'depression', 'fracture', 'cancer', 'calcium', 'falls', 'pain', 'RA', 'pneumonia', 'smoking'];diabetes;12
wiki_auto;1761;Approximately six people per 100,000 population have PSP.;PSP;['progressive supranuclear palsy'];progressive supranuclear palsy;20.0;['HIV', 'diabetes', 'depression', 'MVP', 'pneumonia', 'MS', 'sob', 'cough', 'quit', 'cancer'];diabetes;0
wiki_auto;1762;It has been described as a tauopathy.;tauopathy;['tauopathy'];tauopathy;100.0;['murmur', 'mass', 'stroke', 'flare', 'pneumonia', 'scar', 'seizure', 'tumor', 'cold', 'burn'];mass;15
wiki_auto;1770;Warts are caused by a virus, and toads do not harbor it.;Warts;['wart'];wart;100.0;['Tracks', 'legs', 'Eyes', 'arms', 'feet', 'Achilles', 'Arms', 'claws', 'Falls', 'toes'];Eyes;0
wiki_auto;1813;Corbett's electrostatic machine The Rheumatology Handbook (WSPC 2012) ISBN 978-1-84816-320-1 American College of Rheumatology EULAR -- The European League Against Rheumatism Cloudy with a Chance of Pain -- A smartphone-based study.;Rheumatism;['rheumatism', 'collagen disease'];rheumatism;100.0;['pain', 'league', 'cancer', 'feeling', 'medicine', 'science', 'people', 'pressure', 'reality', 'heart'];pain;18
wiki_auto;1841;Nutritional changes may also cause bacterial filamentation.;bacterial;['bacterial infection'];bacterial infection;67.0;['bacteria', 'viral', 'pulmonary', 'tissue', 'inflammatory', 'drug', 'gut', 'oral', 'cardiac', 'lung'];pulmonary;38
wiki_auto;1850;RAD arises from a failure to form normal attachments to primary caregivers in early childhood.;RAD;[];;;['mother', 'Mother', 'Daughter', 'Father', 'mom', 'Sister', 'daughter', 'Dad', 'Secondary', 'Depression'];mother;22
wiki_auto;1860;Surgery is the most common treatment for cancer of the urethra.;cancer;['cancer', 'primary cancer', 'spindle cell carcinoma', 'carcinoma', 'anaplastic carcinoma', 'carcinomatosis', 'sarcomatoid carcinoma', 'undifferentiated carcinoma'];cancer;100.0;['tumor', 'CA', 'irritation', 'infection', 'inflammation', 'disease', 'UC', 'mass', 'radiation', 'bleeding'];infection;33
wiki_auto;1900;Irritation of the nerve endings in injured peripheral tissue or organs also contributes significantly to blast-induced neurotrauma.;neurotrauma;[];;;['injury', 'trauma', 'injuries', 'confusion', 'seizure', 'toxicity', 'pain', 'swelling', 'death', 'fracture'];trauma;71
wiki_auto;1906;Because BINT in blast victims is underestimated, valuable time is often lost for preventive therapy and/or timely rehabilitation.;blast;['blast injury'];blast injury;59.0;['met', 'shock', 'nuclear', 'damage', 'trauma', 'active', 'severe', 'brain', 'critical', 'MD'];damage;20
wiki_auto;1909;Emotional support may help with negative emotions.Miscarriage is the most common complication of early pregnancy.;Miscarriage;['miscarriage'];miscarriage;100.0;['anxiety', 'depression', 'Depression', 'bleeding', 'pregnancy', 'abortion', 'fatigue', 'seizure', 'HIV', 'infection'];pregnancy;22
wiki_auto;1910;Bleeding during pregnancy may be referred to as a threatened miscarriage.;miscarriage;['miscarriage'];miscarriage;100.0;['pregnancy', 'abortion', 'conception', 'delivery', 'MI', 'death', 'infant', 'twin', 'event', 'fall'];pregnancy;22
wiki_auto;1911;It does not cause first trimester miscarriages.;miscarriages;['miscarriage'];miscarriage;100.0;['bleeding', 'depression', 'labor', 'fever', 'pain', 'diabetes', 'abortion', 'pains', 'pregnancy', 'bleed'];depression;12
wiki_auto;1914;This treatment avoids the possible side effects and complications of medications and surgery, but increases the risk of mild bleeding, need for unplanned surgical treatment, and incomplete miscarriage.;miscarriage;['miscarriage'];miscarriage;100.0;['pregnancy', 'delivery', 'abortion', 'recovery', 'conception', 'repair', 'surgery', 'induction', 'labor', 'care'];pregnancy;22
wiki_auto;1928;The fever is usually above 39 °C (102 °F) and sometimes reaching 40 °C (104 °F) and may be biphasic—lasting several days, breaking, and then returning.;fever;['fever', 'hyperthermic', 'feverish', 'fever symptoms'];fever;100.0;['temperature', 'cold', 'pain', 'maximum', 'peak', 'temperatures', 'pressure', 'illness', 'level', 'bleeding'];pain;0
