HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.origin,Input.sent_id,Input.method,Input.original_sentence,Input.simplified_sentence,Answer.grammar_original,Answer.grammar_simplified,Answer.meaning_preservation,Answer.simplicity,Approve,Reject
3IZVJEBJ6BIXR3BP40MQZIJ28OW6ZM,3BIS89HFPMUD7HXKH5MD2ZJCOAJR1W,Rate automatically simplified medical terms in sentences,"Rate the grammaticality, meaning preservation and simplification of the automatically simplified medical term in the sentence.","Medical Lexical Simplification, Lexical Simplification, Machine Translation, Consumer Health Vocabulary",$0.05,Wed Apr 22 10:42:20 PDT 2020,4,BatchId:4005448;OriginalHitTemplateId:920937336;,7200,259200,Wed Apr 29 10:42:20 PDT 2020,,,3UWN2HHPU03BJWTXYRJ1TK477WKSNC,A21YYZG5Z8IZZ2,Rejected,Wed Apr 22 10:47:04 PDT 2020,Wed Apr 22 10:47:16 PDT 2020,Sat Apr 25 10:47:16 PDT 2020,,Thu Apr 23 06:18:57 PDT 2020,not consistent,12,0% (0/8),0% (0/8),0% (0/8),House,77776,CHV,"We stick another needle in him, he'll [hemorrhage].","We stick another needle in him, he'll [bleeding].",3,5,4,-1,,
3IZVJEBJ6BIXR3BP40MQZIJ28OW6ZM,3BIS89HFPMUD7HXKH5MD2ZJCOAJR1W,Rate automatically simplified medical terms in sentences,"Rate the grammaticality, meaning preservation and simplification of the automatically simplified medical term in the sentence.","Medical Lexical Simplification, Lexical Simplification, Machine Translation, Consumer Health Vocabulary",$0.05,Wed Apr 22 10:42:20 PDT 2020,4,BatchId:4005448;OriginalHitTemplateId:920937336;,7200,259200,Wed Apr 29 10:42:20 PDT 2020,,,3YMU66OBIP6GJVYV0TU7ZMO8X9HHG8,A1ENLHLS8YOFYJ,Approved,Wed Apr 22 10:44:19 PDT 2020,Wed Apr 22 10:44:44 PDT 2020,Sat Apr 25 10:44:44 PDT 2020,Thu Apr 23 05:57:56 PDT 2020,,,25,100% (27/27),100% (27/27),100% (27/27),House,77776,CHV,"We stick another needle in him, he'll [hemorrhage].","We stick another needle in him, he'll [bleeding].",5,1,3,1,,
3F6045TU7EM53VVAY9V3648BJMF99K,3BIS89HFPMUD7HXKH5MD2ZJCOAJR1W,Rate automatically simplified medical terms in sentences,"Rate the grammaticality, meaning preservation and simplification of the automatically simplified medical term in the sentence.","Medical Lexical Simplification, Lexical Simplification, Machine Translation, Consumer Health Vocabulary",$0.05,Wed Apr 22 10:42:20 PDT 2020,5,BatchId:4005448;OriginalHitTemplateId:920937336;,7200,259200,Wed Apr 29 10:42:20 PDT 2020,,,304SM51WA529IN40V1ES2P4DQA9BSF,A219VCQZADQ45W,Approved,Thu Apr 23 05:06:57 PDT 2020,Thu Apr 23 05:07:19 PDT 2020,Sun Apr 26 05:07:19 PDT 2020,Thu Apr 23 06:06:57 PDT 2020,,,22,100% (43/43),100% (43/43),100% (43/43),wiki_partially,1111,MLM,"[Influenza] spreads around the world in seasonal epidemics, resulting in about three to five million yearly cases of severe illness and about 250,000 to 500,000 yearly deaths, rising to millions in some pandemic years.","[pneumonia] spreads around the world in seasonal epidemics, resulting in about three to five million yearly cases of severe illness and about 250,000 to 500,000 yearly deaths, rising to millions in some pandemic years.",5,5,3,0,,
3F6045TU7EM53VVAY9V3648BJMF99K,3BIS89HFPMUD7HXKH5MD2ZJCOAJR1W,Rate automatically simplified medical terms in sentences,"Rate the grammaticality, meaning preservation and simplification of the automatically simplified medical term in the sentence.","Medical Lexical Simplification, Lexical Simplification, Machine Translation, Consumer Health Vocabulary",$0.05,Wed Apr 22 10:42:20 PDT 2020,5,BatchId:4005448;OriginalHitTemplateId:920937336;,7200,259200,Wed Apr 29 10:42:20 PDT 2020,,,30H4UDGLT4G8OMS5U907L0AWFQJMPE,A1996H004O9SDR,Approved,Thu Apr 23 07:20:16 PDT 2020,Thu Apr 23 07:21:24 PDT 2020,Sun Apr 26 07:21:24 PDT 2020,Thu Apr 23 08:48:08 PDT 2020,,,68,100% (10/10),100% (10/10),100% (10/10),wiki_partially,1111,MLM,"[Influenza] spreads around the world in seasonal epidemics, resulting in about three to five million yearly cases of severe illness and about 250,000 to 500,000 yearly deaths, rising to millions in some pandemic years.","[pneumonia] spreads around the world in seasonal epidemics, resulting in about three to five million yearly cases of severe illness and about 250,000 to 500,000 yearly deaths, rising to millions in some pandemic years.",5,5,4,0,,
3F6045TU7EM53VVAY9V3648BJMF99K,3BIS89HFPMUD7HXKH5MD2ZJCOAJR1W,Rate automatically simplified medical terms in sentences,"Rate the grammaticality, meaning preservation and simplification of the automatically simplified medical term in the sentence.","Medical Lexical Simplification, Lexical Simplification, Machine Translation, Consumer Health Vocabulary",$0.05,Wed Apr 22 10:42:20 PDT 2020,5,BatchId:4005448;OriginalHitTemplateId:920937336;,7200,259200,Wed Apr 29 10:42:20 PDT 2020,,,3483FV8BEGHA7C675VIE0R5HECX62E,A2T82A0E42NI51,Rejected,Wed Apr 22 10:48:31 PDT 2020,Wed Apr 22 10:48:45 PDT 2020,Sat Apr 25 10:48:45 PDT 2020,,Thu Apr 23 04:54:56 PDT 2020,probably a bot,14,0% (0/33),0% (0/33),0% (0/33),wiki_partially,1111,MLM,"[Influenza] spreads around the world in seasonal epidemics, resulting in about three to five million yearly cases of severe illness and about 250,000 to 500,000 yearly deaths, rising to millions in some pandemic years.","[pneumonia] spreads around the world in seasonal epidemics, resulting in about three to five million yearly cases of severe illness and about 250,000 to 500,000 yearly deaths, rising to millions in some pandemic years.",3,3,3,0,,
3F6045TU7EM53VVAY9V3648BJMF99K,3BIS89HFPMUD7HXKH5MD2ZJCOAJR1W,Rate automatically simplified medical terms in sentences,"Rate the grammaticality, meaning preservation and simplification of the automatically simplified medical term in the sentence.","Medical Lexical Simplification, Lexical Simplification, Machine Translation, Consumer Health Vocabulary",$0.05,Wed Apr 22 10:42:20 PDT 2020,5,BatchId:4005448;OriginalHitTemplateId:920937336;,7200,259200,Wed Apr 29 10:42:20 PDT 2020,,,3EJPLAJKEOE0DN9JU2RSN2FOZLV6ZL,A3BI0AX5T5GVO3,Rejected,Wed Apr 22 10:42:57 PDT 2020,Wed Apr 22 10:43:34 PDT 2020,Sat Apr 25 10:43:34 PDT 2020,,Thu Apr 23 07:14:39 PDT 2020,inconsistent answers,37,57% (50/87),57% (50/87),57% (50/87),wiki_partially,1111,MLM,"[Influenza] spreads around the world in seasonal epidemics, resulting in about three to five million yearly cases of severe illness and about 250,000 to 500,000 yearly deaths, rising to millions in some pandemic years.","[pneumonia] spreads around the world in seasonal epidemics, resulting in about three to five million yearly cases of severe illness and about 250,000 to 500,000 yearly deaths, rising to millions in some pandemic years.",4,5,5,0,,
3F6045TU7EM53VVAY9V3648BJMF99K,3BIS89HFPMUD7HXKH5MD2ZJCOAJR1W,Rate automatically simplified medical terms in sentences,"Rate the grammaticality, meaning preservation and simplification of the automatically simplified medical term in the sentence.","Medical Lexical Simplification, Lexical Simplification, Machine Translation, Consumer Health Vocabulary",$0.05,Wed Apr 22 10:42:20 PDT 2020,5,BatchId:4005448;OriginalHitTemplateId:920937336;,7200,259200,Wed Apr 29 10:42:20 PDT 2020,,,3LRKMWOKB7FCVMQI70FPXPYCJGU2Z1,A947BPLJ61UU6,Approved,Wed Apr 22 10:47:54 PDT 2020,Wed Apr 22 10:48:05 PDT 2020,Sat Apr 25 10:48:05 PDT 2020,Thu Apr 23 07:37:46 PDT 2020,,,11,100% (30/30),100% (30/30),100% (30/30),wiki_partially,1111,MLM,"[Influenza] spreads around the world in seasonal epidemics, resulting in about three to five million yearly cases of severe illness and about 250,000 to 500,000 yearly deaths, rising to millions in some pandemic years.","[pneumonia] spreads around the world in seasonal epidemics, resulting in about three to five million yearly cases of severe illness and about 250,000 to 500,000 yearly deaths, rising to millions in some pandemic years.",5,5,3,1,,
33KGGVH24VFDFMADXCMO71CASDHX1H,3BIS89HFPMUD7HXKH5MD2ZJCOAJR1W,Rate automatically simplified medical terms in sentences,"Rate the grammaticality, meaning preservation and simplification of the automatically simplified medical term in the sentence.","Medical Lexical Simplification, Lexical Simplification, Machine Translation, Consumer Health Vocabulary",$0.05,Wed Apr 22 10:42:21 PDT 2020,5,BatchId:4005448;OriginalHitTemplateId:920937336;,7200,259200,Wed Apr 29 10:42:21 PDT 2020,,,3ATTHHXXWCMR1C45VLCWNKPI0CSIXU,A3BI0AX5T5GVO3,Rejected,Wed Apr 22 10:43:11 PDT 2020,Wed Apr 22 10:45:17 PDT 2020,Sat Apr 25 10:45:17 PDT 2020,,Thu Apr 23 07:14:39 PDT 2020,inconsistent answers,126,57% (50/87),57% (50/87),57% (50/87),wiki_partially,1106,MLM,"These tests may be especially useful during the [influenza] season (prevalence = 25%) but in the absence of a local outbreak, or peri-influenza season (prevalence = 10%).","These tests may be especially useful during the [virus] season (prevalence = 25%) but in the absence of a local outbreak, or peri-influenza season (prevalence = 10%).",4,4,4,0,,
33KGGVH24VFDFMADXCMO71CASDHX1H,3BIS89HFPMUD7HXKH5MD2ZJCOAJR1W,Rate automatically simplified medical terms in sentences,"Rate the grammaticality, meaning preservation and simplification of the automatically simplified medical term in the sentence.","Medical Lexical Simplification, Lexical Simplification, Machine Translation, Consumer Health Vocabulary",$0.05,Wed Apr 22 10:42:21 PDT 2020,5,BatchId:4005448;OriginalHitTemplateId:920937336;,7200,259200,Wed Apr 29 10:42:21 PDT 2020,,,3G0WWMR1UXIZ6GEK6NUWYKP6P8ZNQI,A3K7LG4MD6R5IG,Rejected,Wed Apr 22 10:46:32 PDT 2020,Wed Apr 22 10:49:10 PDT 2020,Sat Apr 25 10:49:10 PDT 2020,,Thu Apr 23 07:29:45 PDT 2020,inconsistent answers,158,0% (0/9),0% (0/9),0% (0/9),wiki_partially,1106,MLM,"These tests may be especially useful during the [influenza] season (prevalence = 25%) but in the absence of a local outbreak, or peri-influenza season (prevalence = 10%).","These tests may be especially useful during the [virus] season (prevalence = 25%) but in the absence of a local outbreak, or peri-influenza season (prevalence = 10%).",4,4,5,1,,
33KGGVH24VFDFMADXCMO71CASDHX1H,3BIS89HFPMUD7HXKH5MD2ZJCOAJR1W,Rate automatically simplified medical terms in sentences,"Rate the grammaticality, meaning preservation and simplification of the automatically simplified medical term in the sentence.","Medical Lexical Simplification, Lexical Simplification, Machine Translation, Consumer Health Vocabulary",$0.05,Wed Apr 22 10:42:21 PDT 2020,5,BatchId:4005448;OriginalHitTemplateId:920937336;,7200,259200,Wed Apr 29 10:42:21 PDT 2020,,,3R6P78PK7M96O4PQ0NBWD5RW87VGT8,A1WHR5N2UF2C4Q,Approved,Thu Apr 23 07:43:55 PDT 2020,Thu Apr 23 07:44:39 PDT 2020,Sun Apr 26 07:44:39 PDT 2020,Thu Apr 23 09:16:23 PDT 2020,,,44,100% (9/9),100% (9/9),100% (9/9),wiki_partially,1106,MLM,"These tests may be especially useful during the [influenza] season (prevalence = 25%) but in the absence of a local outbreak, or peri-influenza season (prevalence = 10%).","These tests may be especially useful during the [virus] season (prevalence = 25%) but in the absence of a local outbreak, or peri-influenza season (prevalence = 10%).",4,4,3,1,,
33KGGVH24VFDFMADXCMO71CASDHX1H,3BIS89HFPMUD7HXKH5MD2ZJCOAJR1W,Rate automatically simplified medical terms in sentences,"Rate the grammaticality, meaning preservation and simplification of the automatically simplified medical term in the sentence.","Medical Lexical Simplification, Lexical Simplification, Machine Translation, Consumer Health Vocabulary",$0.05,Wed Apr 22 10:42:21 PDT 2020,5,BatchId:4005448;OriginalHitTemplateId:920937336;,7200,259200,Wed Apr 29 10:42:21 PDT 2020,,,3VSOLARPKD7MAD4O72ZV3B1BAVK93Q,A1RGF4GSGEUQRK,Approved,Thu Apr 23 07:19:42 PDT 2020,Thu Apr 23 07:20:03 PDT 2020,Sun Apr 26 07:20:03 PDT 2020,Thu Apr 23 09:04:30 PDT 2020,,,21,95% (18/19),95% (18/19),95% (18/19),wiki_partially,1106,MLM,"These tests may be especially useful during the [influenza] season (prevalence = 25%) but in the absence of a local outbreak, or peri-influenza season (prevalence = 10%).","These tests may be especially useful during the [virus] season (prevalence = 25%) but in the absence of a local outbreak, or peri-influenza season (prevalence = 10%).",5,5,5,1,,
33KGGVH24VFDFMADXCMO71CASDHX1H,3BIS89HFPMUD7HXKH5MD2ZJCOAJR1W,Rate automatically simplified medical terms in sentences,"Rate the grammaticality, meaning preservation and simplification of the automatically simplified medical term in the sentence.","Medical Lexical Simplification, Lexical Simplification, Machine Translation, Consumer Health Vocabulary",$0.05,Wed Apr 22 10:42:21 PDT 2020,5,BatchId:4005448;OriginalHitTemplateId:920937336;,7200,259200,Wed Apr 29 10:42:21 PDT 2020,,,3ZOTGHDK5K9T1HT9Z6JE894CX6PSOR,A947BPLJ61UU6,Approved,Wed Apr 22 10:47:12 PDT 2020,Wed Apr 22 10:47:21 PDT 2020,Sat Apr 25 10:47:21 PDT 2020,Thu Apr 23 07:37:43 PDT 2020,,,9,100% (30/30),100% (30/30),100% (30/30),wiki_partially,1106,MLM,"These tests may be especially useful during the [influenza] season (prevalence = 25%) but in the absence of a local outbreak, or peri-influenza season (prevalence = 10%).","These tests may be especially useful during the [virus] season (prevalence = 25%) but in the absence of a local outbreak, or peri-influenza season (prevalence = 10%).",5,5,5,2,,
3A520CCNWOY03AWWYQPPUDK6G1DEAE,3BIS89HFPMUD7HXKH5MD2ZJCOAJR1W,Rate automatically simplified medical terms in sentences,"Rate the grammaticality, meaning preservation and simplification of the automatically simplified medical term in the sentence.","Medical Lexical Simplification, Lexical Simplification, Machine Translation, Consumer Health Vocabulary",$0.05,Wed Apr 22 10:42:21 PDT 2020,3,BatchId:4005448;OriginalHitTemplateId:920937336;,7200,259200,Wed Apr 29 10:42:21 PDT 2020,,,3JJVG1YBEDV8CL6PJ51K9EULCNZ5BZ,A1C8FN01981A69,Approved,Wed Apr 22 10:47:07 PDT 2020,Wed Apr 22 10:47:22 PDT 2020,Sat Apr 25 10:47:22 PDT 2020,Thu Apr 23 05:49:45 PDT 2020,,,15,100% (21/21),100% (11/11),100% (11/11),wiki_partially,748,MLM,"However, Albert Victor died six weeks later, in the worldwide [influenza] pandemic that swept through Britain in the winter of 1891-2.","However, Albert Victor died six weeks later, in the worldwide [flu] pandemic that swept through Britain in the winter of 1891-2.",5,5,5,1,,
3A520CCNWOY03AWWYQPPUDK6G1DEAE,3BIS89HFPMUD7HXKH5MD2ZJCOAJR1W,Rate automatically simplified medical terms in sentences,"Rate the grammaticality, meaning preservation and simplification of the automatically simplified medical term in the sentence.","Medical Lexical Simplification, Lexical Simplification, Machine Translation, Consumer Health Vocabulary",$0.05,Wed Apr 22 10:42:21 PDT 2020,3,BatchId:4005448;OriginalHitTemplateId:920937336;,7200,259200,Wed Apr 29 10:42:21 PDT 2020,,,3SUWZRL0M0B22SINYFDF2SE6BFN6EG,A219VCQZADQ45W,Approved,Wed Apr 22 10:48:45 PDT 2020,Wed Apr 22 10:49:09 PDT 2020,Sat Apr 25 10:49:09 PDT 2020,Thu Apr 23 06:06:58 PDT 2020,,,24,100% (43/43),100% (43/43),100% (43/43),wiki_partially,748,MLM,"However, Albert Victor died six weeks later, in the worldwide [influenza] pandemic that swept through Britain in the winter of 1891-2.","However, Albert Victor died six weeks later, in the worldwide [flu] pandemic that swept through Britain in the winter of 1891-2.",5,5,5,1,,
3A520CCNWOY03AWWYQPPUDK6G1DEAE,3BIS89HFPMUD7HXKH5MD2ZJCOAJR1W,Rate automatically simplified medical terms in sentences,"Rate the grammaticality, meaning preservation and simplification of the automatically simplified medical term in the sentence.","Medical Lexical Simplification, Lexical Simplification, Machine Translation, Consumer Health Vocabulary",$0.05,Wed Apr 22 10:42:21 PDT 2020,3,BatchId:4005448;OriginalHitTemplateId:920937336;,7200,259200,Wed Apr 29 10:42:21 PDT 2020,,,3WS1NTTKE0AZUVW4R1H4B9PFADG0FR,AYTH0E5PUXWX8,Approved,Wed Apr 22 10:48:06 PDT 2020,Wed Apr 22 10:48:27 PDT 2020,Sat Apr 25 10:48:27 PDT 2020,Thu Apr 23 08:37:33 PDT 2020,,,21,100% (13/13),100% (13/13),100% (13/13),wiki_partially,748,MLM,"However, Albert Victor died six weeks later, in the worldwide [influenza] pandemic that swept through Britain in the winter of 1891-2.","However, Albert Victor died six weeks later, in the worldwide [flu] pandemic that swept through Britain in the winter of 1891-2.",3,3,5,1,,
3H5TOKO3DAHHO6N0J7W05M6T7TT468,3BIS89HFPMUD7HXKH5MD2ZJCOAJR1W,Rate automatically simplified medical terms in sentences,"Rate the grammaticality, meaning preservation and simplification of the automatically simplified medical term in the sentence.","Medical Lexical Simplification, Lexical Simplification, Machine Translation, Consumer Health Vocabulary",$0.05,Wed Apr 22 10:42:21 PDT 2020,4,BatchId:4005448;OriginalHitTemplateId:920937336;,7200,259200,Wed Apr 29 10:42:21 PDT 2020,,,32N49TQG3IGKR5GCJIJ1I14E7XVVAO,A36HDQ034ZYHVM,Approved,Thu Apr 23 07:22:10 PDT 2020,Thu Apr 23 07:22:40 PDT 2020,Sun Apr 26 07:22:40 PDT 2020,Thu Apr 23 09:22:38 PDT 2020,,,30,100% (7/7),100% (7/7),100% (7/7),wiki_partially,104,MLM,Four years later William died in the 1918 [influenza] pandemic.,Four years later William died in the 1918 [virus] pandemic.,5,5,3,2,,
3H5TOKO3DAHHO6N0J7W05M6T7TT468,3BIS89HFPMUD7HXKH5MD2ZJCOAJR1W,Rate automatically simplified medical terms in sentences,"Rate the grammaticality, meaning preservation and simplification of the automatically simplified medical term in the sentence.","Medical Lexical Simplification, Lexical Simplification, Machine Translation, Consumer Health Vocabulary",$0.05,Wed Apr 22 10:42:21 PDT 2020,4,BatchId:4005448;OriginalHitTemplateId:920937336;,7200,259200,Wed Apr 29 10:42:21 PDT 2020,,,3E7TUJ2EGEKKS56L0R57GKNN14T9D0,A3BI0AX5T5GVO3,Rejected,Wed Apr 22 10:43:11 PDT 2020,Wed Apr 22 10:45:24 PDT 2020,Sat Apr 25 10:45:24 PDT 2020,,Thu Apr 23 07:14:40 PDT 2020,inconsistent answers,133,57% (50/87),57% (50/87),57% (50/87),wiki_partially,104,MLM,Four years later William died in the 1918 [influenza] pandemic.,Four years later William died in the 1918 [virus] pandemic.,5,5,5,0,,
3H5TOKO3DAHHO6N0J7W05M6T7TT468,3BIS89HFPMUD7HXKH5MD2ZJCOAJR1W,Rate automatically simplified medical terms in sentences,"Rate the grammaticality, meaning preservation and simplification of the automatically simplified medical term in the sentence.","Medical Lexical Simplification, Lexical Simplification, Machine Translation, Consumer Health Vocabulary",$0.05,Wed Apr 22 10:42:21 PDT 2020,4,BatchId:4005448;OriginalHitTemplateId:920937336;,7200,259200,Wed Apr 29 10:42:21 PDT 2020,,,3JZQSN0I3S8W5Z7P5367W1CVHU4FG8,A947BPLJ61UU6,Approved,Wed Apr 22 10:45:55 PDT 2020,Wed Apr 22 10:46:10 PDT 2020,Sat Apr 25 10:46:10 PDT 2020,Thu Apr 23 07:37:46 PDT 2020,,,15,100% (30/30),100% (30/30),100% (30/30),wiki_partially,104,MLM,Four years later William died in the 1918 [influenza] pandemic.,Four years later William died in the 1918 [virus] pandemic.,5,5,5,1,,
3H5TOKO3DAHHO6N0J7W05M6T7TT468,3BIS89HFPMUD7HXKH5MD2ZJCOAJR1W,Rate automatically simplified medical terms in sentences,"Rate the grammaticality, meaning preservation and simplification of the automatically simplified medical term in the sentence.","Medical Lexical Simplification, Lexical Simplification, Machine Translation, Consumer Health Vocabulary",$0.05,Wed Apr 22 10:42:21 PDT 2020,4,BatchId:4005448;OriginalHitTemplateId:920937336;,7200,259200,Wed Apr 29 10:42:21 PDT 2020,,,3R0T90IZ1UAP2NNFE1G6OVRSKHDCGV,A1ENLHLS8YOFYJ,Approved,Wed Apr 22 10:51:01 PDT 2020,Wed Apr 22 10:51:14 PDT 2020,Sat Apr 25 10:51:14 PDT 2020,Thu Apr 23 05:57:56 PDT 2020,,,13,100% (27/27),100% (27/27),100% (27/27),wiki_partially,104,MLM,Four years later William died in the 1918 [influenza] pandemic.,Four years later William died in the 1918 [virus] pandemic.,5,5,3,0,,
3511RHPADWC68XS5HNYF2YZ0P21RLL,3BIS89HFPMUD7HXKH5MD2ZJCOAJR1W,Rate automatically simplified medical terms in sentences,"Rate the grammaticality, meaning preservation and simplification of the automatically simplified medical term in the sentence.","Medical Lexical Simplification, Lexical Simplification, Machine Translation, Consumer Health Vocabulary",$0.05,Wed Apr 22 10:42:21 PDT 2020,5,BatchId:4005448;OriginalHitTemplateId:920937336;,7200,259200,Wed Apr 29 10:42:21 PDT 2020,,,369J354OFF80M6EE4A332VZIOYGG6R,A1996H004O9SDR,Approved,Thu Apr 23 07:16:21 PDT 2020,Thu Apr 23 07:17:10 PDT 2020,Sun Apr 26 07:17:10 PDT 2020,Thu Apr 23 08:48:09 PDT 2020,,,49,100% (10/10),100% (10/10),100% (10/10),wiki_partially,860,MLM,"In March 1918, some of the first recorded American cases of what came to be the worldwide [influenza] epidemic, also known as ""Spanish Flu"", were reported at Camp Funston.","In March 1918, some of the first recorded American cases of what came to be the worldwide [virus] epidemic, also known as ""Spanish Flu"", were reported at Camp Funston.",5,5,4,1,,
3511RHPADWC68XS5HNYF2YZ0P21RLL,3BIS89HFPMUD7HXKH5MD2ZJCOAJR1W,Rate automatically simplified medical terms in sentences,"Rate the grammaticality, meaning preservation and simplification of the automatically simplified medical term in the sentence.","Medical Lexical Simplification, Lexical Simplification, Machine Translation, Consumer Health Vocabulary",$0.05,Wed Apr 22 10:42:21 PDT 2020,5,BatchId:4005448;OriginalHitTemplateId:920937336;,7200,259200,Wed Apr 29 10:42:21 PDT 2020,,,3B837J3LDQUWYULPRY0I249H8T9RSZ,A2XOW7LC8CKCL,Rejected,Wed Apr 22 10:45:39 PDT 2020,Wed Apr 22 10:45:48 PDT 2020,Sat Apr 25 10:45:48 PDT 2020,,Thu Apr 23 05:07:54 PDT 2020,no quality answers,9,0% (0/4),0% (0/4),0% (0/4),wiki_partially,860,MLM,"In March 1918, some of the first recorded American cases of what came to be the worldwide [influenza] epidemic, also known as ""Spanish Flu"", were reported at Camp Funston.","In March 1918, some of the first recorded American cases of what came to be the worldwide [virus] epidemic, also known as ""Spanish Flu"", were reported at Camp Funston.",4,5,4,2,,
3511RHPADWC68XS5HNYF2YZ0P21RLL,3BIS89HFPMUD7HXKH5MD2ZJCOAJR1W,Rate automatically simplified medical terms in sentences,"Rate the grammaticality, meaning preservation and simplification of the automatically simplified medical term in the sentence.","Medical Lexical Simplification, Lexical Simplification, Machine Translation, Consumer Health Vocabulary",$0.05,Wed Apr 22 10:42:21 PDT 2020,5,BatchId:4005448;OriginalHitTemplateId:920937336;,7200,259200,Wed Apr 29 10:42:21 PDT 2020,,,3DQQ64TANIJ4TYMJYB6UUYCNDRKWP0,A219VCQZADQ45W,Approved,Thu Apr 23 05:09:05 PDT 2020,Thu Apr 23 05:09:24 PDT 2020,Sun Apr 26 05:09:24 PDT 2020,Thu Apr 23 06:06:58 PDT 2020,,,19,100% (43/43),100% (43/43),100% (43/43),wiki_partially,860,MLM,"In March 1918, some of the first recorded American cases of what came to be the worldwide [influenza] epidemic, also known as ""Spanish Flu"", were reported at Camp Funston.","In March 1918, some of the first recorded American cases of what came to be the worldwide [virus] epidemic, also known as ""Spanish Flu"", were reported at Camp Funston.",5,5,4,1,,
3511RHPADWC68XS5HNYF2YZ0P21RLL,3BIS89HFPMUD7HXKH5MD2ZJCOAJR1W,Rate automatically simplified medical terms in sentences,"Rate the grammaticality, meaning preservation and simplification of the automatically simplified medical term in the sentence.","Medical Lexical Simplification, Lexical Simplification, Machine Translation, Consumer Health Vocabulary",$0.05,Wed Apr 22 10:42:21 PDT 2020,5,BatchId:4005448;OriginalHitTemplateId:920937336;,7200,259200,Wed Apr 29 10:42:21 PDT 2020,,,3IX2EGZR7DH3ZR2Z44R4A3IUCAWJRB,A3BI0AX5T5GVO3,Rejected,Wed Apr 22 10:44:56 PDT 2020,Wed Apr 22 10:48:03 PDT 2020,Sat Apr 25 10:48:03 PDT 2020,,Thu Apr 23 07:14:40 PDT 2020,inconsistent answers,187,57% (50/87),57% (50/87),57% (50/87),wiki_partially,860,MLM,"In March 1918, some of the first recorded American cases of what came to be the worldwide [influenza] epidemic, also known as ""Spanish Flu"", were reported at Camp Funston.","In March 1918, some of the first recorded American cases of what came to be the worldwide [virus] epidemic, also known as ""Spanish Flu"", were reported at Camp Funston.",4,4,4,0,,
3511RHPADWC68XS5HNYF2YZ0P21RLL,3BIS89HFPMUD7HXKH5MD2ZJCOAJR1W,Rate automatically simplified medical terms in sentences,"Rate the grammaticality, meaning preservation and simplification of the automatically simplified medical term in the sentence.","Medical Lexical Simplification, Lexical Simplification, Machine Translation, Consumer Health Vocabulary",$0.05,Wed Apr 22 10:42:21 PDT 2020,5,BatchId:4005448;OriginalHitTemplateId:920937336;,7200,259200,Wed Apr 29 10:42:21 PDT 2020,,,3TESA3PJ33823JVS2T8F4WG1AHSMMU,A1XVWRT9KMPFPF,Approved,Wed Apr 22 10:45:01 PDT 2020,Wed Apr 22 10:46:38 PDT 2020,Sat Apr 25 10:46:38 PDT 2020,Thu Apr 23 06:37:29 PDT 2020,,,97,100% (2/2),100% (2/2),100% (2/2),wiki_partially,860,MLM,"In March 1918, some of the first recorded American cases of what came to be the worldwide [influenza] epidemic, also known as ""Spanish Flu"", were reported at Camp Funston.","In March 1918, some of the first recorded American cases of what came to be the worldwide [virus] epidemic, also known as ""Spanish Flu"", were reported at Camp Funston.",4,4,3,1,,
3ACRLU860OC5MK1O44PLPO4CYJYEB9,3BIS89HFPMUD7HXKH5MD2ZJCOAJR1W,Rate automatically simplified medical terms in sentences,"Rate the grammaticality, meaning preservation and simplification of the automatically simplified medical term in the sentence.","Medical Lexical Simplification, Lexical Simplification, Machine Translation, Consumer Health Vocabulary",$0.05,Wed Apr 22 10:42:21 PDT 2020,5,BatchId:4005448;OriginalHitTemplateId:920937336;,7200,259200,Wed Apr 29 10:42:21 PDT 2020,,,351SEKWQS2FZZPPFP09CL6T7130DM3,A3BI0AX5T5GVO3,Rejected,Wed Apr 22 10:42:52 PDT 2020,Wed Apr 22 10:43:16 PDT 2020,Sat Apr 25 10:43:16 PDT 2020,,Thu Apr 23 07:14:40 PDT 2020,inconsistent answers,24,57% (50/87),57% (50/87),57% (50/87),wiki_partially,1382,CHV,"Dilation and curettage (D&C), the second most common method of surgical abortion, is a standard gynecological procedure performed for a variety of reasons, including examination of the uterine lining for possible [malignancy], investigation of abnormal bleeding, and abortion.","Dilation and curettage (D&C), the second most common method of surgical abortion, is a standard gynecological procedure performed for a variety of reasons, including examination of the uterine lining for possible [cancer], investigation of abnormal bleeding, and abortion.",5,5,5,0,,
