origin;sent_id;sentence;source_term;CHV_selection;CHV_substitution;CHV_sim_score;MLM_selection;MLM_substitution;MLM_sim_score
House;150497;Add in the fever and infection's way more likely.;fever;['fever', 'hyperthermic', 'feverish', 'fever symptoms'];fever;100.0;['temperature', 'infection', 'inflammation', 'cold', 'source', 'flu', 'culture', 'reaction', 'spike', 'pneumonia'];infection;36
House;150565;That's what caused the hypertension.;hypertension;['high blood pressure', 'high blood pressure disorder'];high blood pressure;37.0;['pain', 'bleeding', 'symptoms', 'stroke', 'confusion', 'nausea', 'headache', 'bleed', 'seizure', 'depression'];symptoms;38
House;150566;When he got out of here, he took another pill, and the hypertension went away, which means it was never a symptom.;hypertension;['high blood pressure', 'high blood pressure disorder'];high blood pressure;37.0;['pain', 'headache', 'bleeding', 'nausea', 'symptoms', 'pressure', 'confusion', 'swelling', 'discomfort', 'depression'];symptoms;38
House;150583;How did it go with Cuddy?;Cuddy;[];;;['stairs', 'water', 'cough', 'cane', 'snow', 'food', 'ice', 'exercise', 'light', 'rest'];stairs;20
House;150585;I had to help run the neuro department at Mercy.;neuro;[];;;['emergency', 'stroke', 'chemistry', 'speech', 'psychiatric', 'motor', 'vascular', 'pharmacy', 'respiratory', 'medical'];stroke;36
House;150605;MRI revealed no sign of a pheochromocytoma, which means Mickey's stress is just stress.;pheochromocytoma;['pheochromocytoma', 'extra-adrenal pheochromocytoma'];pheochromocytoma;100.0;['stroke', 'tumor', 'cancer', 'mass', 'virus', 'pneumonia', 'fracture', 'flare', 'depression', 'cold'];tumor;19
House;150674;We already ruled out cancer and infection.;cancer;['cancer', 'primary cancer', 'spindle cell carcinoma', 'carcinoma', 'anaplastic carcinoma', 'carcinomatosis', 'sarcomatoid carcinoma', 'undifferentiated carcinoma'];cancer;100.0;['tumor', 'pneumonia', 'inflammation', 'infection', 'tuberculosis', 'diabetes', 'mass', 'stroke', 'CA', 'disease'];tumor;18
House;150694;Are you diabetic?;diabetic;['diabetic'];diabetic;100.0;['healthy', 'anxious', 'confused', 'tired', 'hungry', 'eating', 'smoking', 'sick', 'insulin', 'sleeping'];healthy;31
House;150758;Three more aneurysms.;aneurysms;['aneurysm', 'berry aneurysm', 'fusiform aneurysm'];aneurysm;100.0;['strokes', 'vessels', 'branches', 'lesions', 'masses', 'falls', 'children', 'complications', 'walls', 'nodes'];vessels;29
House;150764;If that was a fungus, he'd have 30 aneurysms.;aneurysms;['aneurysm', 'berry aneurysm', 'fusiform aneurysm'];aneurysm;100.0;['strokes', 'vessels', 'lesions', 'complications', 'mm', 'masses', '%', 'branches', 'cm', 'percent'];lesions;29
House;150828;The aneurysms look mycotic, but they're not, they're inflammatory.;aneurysms;['aneurysm', 'berry aneurysm', 'fusiform aneurysm'];aneurysm;100.0;['vessels', 'lungs', 'veins', 'strokes', 'lesions', 'valves', 'bones', 'brain', 'nerves', 'legs'];vessels;29
House;150830;The hypertension was a real symptom.;hypertension;['high blood pressure', 'high blood pressure disorder'];high blood pressure;37.0;['pain', 'headache', 'bleeding', 'anxiety', 'cough', 'stroke', 'nausea', 'diabetes', 'confusion', 'weakness'];pain;31
House;150837;The aneurysms keep multiplying.;aneurysms;['aneurysm', 'berry aneurysm', 'fusiform aneurysm'];aneurysm;100.0;['strokes', 'valves', 'branches', 'vessels', 'masses', 'clips', 'lesions', 'complications', 'left', 'AAA'];complications;13
House;150877;what about takayasu's arteritis?;arteritis;['artery inflammation'];artery inflammation;53.0;['disease', 'syndrome', 'tear', 'fever', 'valve', 'infection', 'stroke', 'symptoms', 'Disease', 'surgery'];disease;18
House;150896;so it has to be cancer.;cancer;['cancer', 'primary cancer', 'spindle cell carcinoma', 'carcinoma', 'anaplastic carcinoma', 'carcinomatosis', 'sarcomatoid carcinoma', 'undifferentiated carcinoma'];cancer;100.0;['removed', 'normal', 'treated', 'tumor', 'stable', 'negative', 'stopped', 'continued', 'radiation', 'discontinued'];normal;33
House;151051;You can't accuse me of an opossum attack;opossum;[];;;['anxiety', 'eye', 'heart', 'arm', 'ear', 'aura', 'panic', 'art', 'nerve', 'acid'];eye;0
House;151060;Vasospasms cut off the blood supply;Vasospasms;['vasospasm'];vasospasm;100.0;['strokes', 'infection', 'infections', 'medications', 'pain', 'tumor', 'bleeding', 'stroke', 'medicines', 'surgery'];infection;0
House;151064;You really think a guy with stenosis;stenosis;['stenosis', 'abnormal narrowing of a duct or passage', 'abnormal narrowing'];abnormal narrowing of a duct or passage;25.0;['diabetes', 'stroke', 'disease', 'heart', 'MS', 'bypass', 'depression', 'pain', 'surgery', 'symptoms'];disease;46
House;151072;If it's lymphoma, the ethanol will make him itchy,;lymphoma;['lymphoma'];lymphoma;100.0;['cancer', 'tumor', 'liver', 'blood', 'lung', 'pneumonia', 'chronic', 'infection', 'viral', 'diabetes'];cancer;14
House;151112;Means lymphoma's most likely, but that's actually good news.;lymphoma;['lymphoma'];lymphoma;100.0;['cancer', 'infection', 'pneumonia', 'HIV', 'tumor', 'diabetes', 'NHL', 'liver', 'lung', 'bleeding'];cancer;14
House;151118;It's definitely not lymphoma.;lymphoma;['lymphoma'];lymphoma;100.0;['reactive', 'cancer', 'infected', 'infectious', 'tumor', 'lung', 'infection', 'blood', 'liver', 'bleeding'];cancer;14
House;151131;Polymyositis would explain;Polymyositis;['polymyositis', 'idiopathic polymyositis'];polymyositis;100.0;['MR', 'infection', 'HIV', 'Depression', 'pneumonia', 'MS', 'anxiety', 'Pain', 'pain', 'inflammation'];Depression;27
House;151195;To install the thing, 'cause we only had a phillips-head.;phillips-head;[];;;['head', 'gag', 'bite', 'headache', 'helmet', 'face', 'shower', 'pen', 'bit', 'cough'];head;47
House;151262;The blindness means we were wrong about his-- actually, I'm responsible for that.;blindness;['blindness', 'blind vision', 'amaurosis', 'complete blindness', 'temporary vision loss'];blindness;100.0;['vision', 'weakness', 'stroke', 'headache', 'visual', 'confusion', 'eye', 'hearing', 'neglect', 'sensation'];weakness;0
House;151282;Which battle cancer,;cancer;['cancer', 'primary cancer', 'spindle cell carcinoma', 'carcinoma', 'anaplastic carcinoma', 'carcinomatosis', 'sarcomatoid carcinoma', 'undifferentiated carcinoma'];cancer;100.0;['tumor', 'pain', 'disease', 'pneumonia', 'malaria', 'bleeding', 'nausea', 'infection', 'stroke', 'virus'];disease;17
House;151313;We checked blood smears for leukemia.;leukemia;['leukemia', 'all types of leukemia'];leukemia;100.0;['yeast', 'pneumonia', 'bacteria', 'HIV', 'tuberculosis', 'AFB', 'fungus', 'infection', 'cancer', 'organisms'];pneumonia;59
House;151324;From considering melanoma as a diagnosis.;melanoma;['melanoma'];melanoma;100.0;['cancer', 'HIV', 'pneumonia', 'stroke', 'infection', 'diabetes', 'tuberculosis', 'radiation', 'seizure', 'tumor'];cancer;29
House;151331;But now that I know that melanoma;melanoma;['melanoma'];melanoma;100.0;['cancer', 'lung', 'liver', 'breast', 'kidney', 'stomach', 'skin', 'blood', 'tumor', 'mass'];cancer;29
House;151336;To fight the tumor.;tumor;['tumor'];tumor;100.0;['infection', 'cancer', 'stomach', 'virus', 'bleeding', 'pneumonia', 'inflammation', 'disease', 'heart', 'liver'];infection;18
House;151558;Our patient could have a PFO.;PFO;['patent foramen ovale'];patent foramen ovale;18.0;['leak', 'seizure', 'pneumonia', 'port', 'bullet', 'vegetation', 'click', 'bleed', 'flu', 'swallow'];pneumonia;33
House;151586;As a former psychiatric patient,;psychiatric;['behavior disorder', 'mental illness', 'mental dysfunction', 'psychiatric diagnosis'];behavior disorder;25.0;['medical', 'surgical', 'hospital', 'transplant', 'anxiety', 'homeless', 'suicide', 'prison', 'rehabilitation', 'trauma'];medical;14
House;151624;You can't accuse me of an opossum attack and underhanded kindness in the same visit.;opossum;[];;;['eye', 'anxiety', 'arm', 'aura', 'heart', 'panic', 'art', 'anger', 'insight', 'ear'];eye;0
House;151643;Vasospasms cut off the blood supply to his fingers.;Vasospasms;['vasospasm'];vasospasm;100.0;['strokes', 'Drugs', 'Pain', 'infections', 'toes', 'Secondary', 'bleeding', 'Depression', 'medications', 'veins'];infections;0
House;151646;You really think a guy with stenosis could've aced that treadmill test?;stenosis;['stenosis', 'abnormal narrowing of a duct or passage', 'abnormal narrowing'];abnormal narrowing of a duct or passage;25.0;['diabetes', 'stroke', 'depression', 'disease', 'MR', 'MS', 'heart', 'bypass', 'pain', 'HIV'];disease;46
House;151651;Lymphoma's a better fit.;Lymphoma;['lymphoma'];lymphoma;100.0;['Skin', 'back', 'showed', 'Neck', 'lungs', 'Left', 'Back', 'Heart', 'lung', 'appears'];Skin;0
House;151659;If it's lymphoma, the ethanol will make him itchy, and Foreman can remove his spleen.;lymphoma;['lymphoma'];lymphoma;100.0;['cancer', 'liver', 'tumor', 'blood', 'bleeding', 'warm', 'lung', 'infection', 'clear', 'inflammation'];cancer;14
House;151724;Polymyositis would explain the head, liver, heart, even the white fingers.;Polymyositis;['polymyositis', 'idiopathic polymyositis'];polymyositis;100.0;['HIV', 'Depression', 'MR', 'infection', 'pneumonia', 'MS', 'inflammation', 'Fever', 'Pain', 'Iron'];Depression;27
House;151757;He's been working out in the cold, it's got to be cryoglobulinemia.;cryoglobulinemia;['cryoglobulinemia'];cryoglobulinemia;100.0;['normal', 'negative', 'low', 'reactive', 'positive', 'stable', 'chronic', 'resolved', 'cold', 'warm'];chronic;43
House;151922;We've eliminated lymphoma.;lymphoma;['lymphoma'];lymphoma;100.0;['pneumonia', 'tumor', 'infection', 'cancer', 'inflammation', 'diabetes', 'HIV', 'blood', 'lung', 'radiation'];cancer;14
House;151955;There's no cancer.;cancer;['cancer', 'primary cancer', 'spindle cell carcinoma', 'carcinoma', 'anaplastic carcinoma', 'carcinomatosis', 'sarcomatoid carcinoma', 'undifferentiated carcinoma'];cancer;100.0;['bleeding', 'infection', 'inflammation', 'pneumonia', 'fracture', 'blood', 'radiation', 'tumor', 'diabetes', 'mass'];infection;33
House;151956;We scanned him head to toe, we checked blood smears for leukemia.;leukemia;['leukemia', 'all types of leukemia'];leukemia;100.0;['pneumonia', 'yeast', 'bacteria', 'tuberculosis', 'HIV', 'infection', 'AFB', 'cancer', 'blood', 'fungus'];pneumonia;59
House;151960;So it has to be cancer.;cancer;['cancer', 'primary cancer', 'spindle cell carcinoma', 'carcinoma', 'anaplastic carcinoma', 'carcinomatosis', 'sarcomatoid carcinoma', 'undifferentiated carcinoma'];cancer;100.0;['removed', 'normal', 'treated', 'tumor', 'stable', 'negative', 'stopped', 'continued', 'radiation', 'discontinued'];normal;33
House;151971;Unfortunately, it also prevents even those with advanced medical degrees from considering melanoma as a diagnosis.;melanoma;['melanoma'];melanoma;100.0;['cancer', 'radiation', 'tumor', 'stroke', 'HIV', 'surgery', 'diabetes', 'infection', 'tuberculosis', 'NHL'];cancer;29
House;151975;But now that I know that melanoma is the only thing that fits...;melanoma;['melanoma'];melanoma;100.0;['cancer', 'tumor', 'liver', 'radiation', 'skin', 'lung', 'blood', 'diabetes', 'HIV', 'infection'];cancer;29
House;151978;Your body forms antibodies to fight the tumor.;tumor;['tumor'];tumor;100.0;['cancer', 'infection', 'virus', 'disease', 'inflammation', 'mass', 'stomach', 'bacteria', 'liver', 'bleeding'];cancer;18
House;152047;And so is Cuddy.;Cuddy;[];;;['continued', 'stable', 'stopped', 'discontinued', 'held', 'negative', 'discharged', 'normal', 'improving', 'improved'];continued;33
House;152050;We did find an arrhythmia, but it's not from your arteries, they're clean.;arrhythmia;['Abnormal heart rhythms'];Abnormal heart rhythms;55.0;['MI', 'infection', 'episode', 'artifact', 'aura', 'artery', 'rhythm', 'event', 'murmur', 'MR'];infection;12
House;152052;But we still need to figure out what's causing the arrhythmia.;arrhythmia;['Abnormal heart rhythms'];Abnormal heart rhythms;55.0;['arrest', 'rhythm', 'pauses', 'event', 'death', 'pain', 'seizure', 'flutter', 'episode', 'block'];rhythm;75
House;152062;He has hypothyroidism, he dumped his meds in her coffee, that would make her heart go boom, in a bad way.;hypothyroidism;['hypothyroidism', 'secondary hypothyroidism', 'central hypothyroidism', 'primary hypothyroidism'];hypothyroidism;100.0;['diabetes', 'depression', 'anxiety', 'nausea', 'cancer', 'headache', 'pain', 'seizure', 'weakness', 'HIV'];depression;22
House;152093;Psychopathy is generally just genetic, nothing you can do about it.;Psychopathy;['antisocial personality disorder'];antisocial personality disorder;24.0;['Depression', 'depression', 'HIV', 'anxiety', 'MS', 'syndrome', 'disorder', 'diabetes', 'diagnosis', 'cancer'];Depression;22
House;152134;The psychopathy is not a symptom.;psychopathy;['antisocial personality disorder'];antisocial personality disorder;24.0;['pain', 'anxiety', 'depression', 'headache', 'confusion', 'agitation', 'nausea', 'affect', 'withdrawal', 'weakness'];anxiety;33
House;152182;From the cancer?;cancer;['cancer', 'primary cancer', 'spindle cell carcinoma', 'carcinoma', 'anaplastic carcinoma', 'carcinomatosis', 'sarcomatoid carcinoma', 'undifferentiated carcinoma'];cancer;100.0;['liver', 'tumor', 'brain', 'lung', 'stomach', 'pneumonia', 'heart', 'blood', 'infection', 'disease'];tumor;18
House;152198;Man, one false accusation from a psychopath, and you turn out to be a real bummer.;psychopath;['antisocial personality disorder'];antisocial personality disorder;25.0;['psychiatrist', 'friend', 'priest', 'man', 'doctor', 'disorder', 'therapist', 'partner', 'counselor', 'personality'];psychiatrist;64
House;152227;I was an orthopedic surgeon for 10 years at New York Mercy.;orthopedic;[];;;['eye', 'Army', 'ID', 'operating', 'attending', 'electronic', 'army', 'electric', 'active', 'ear'];eye;18
House;152238;If you were still a psychopath, you would have just kept draining him dry.;psychopath;['antisocial personality disorder'];antisocial personality disorder;25.0;['psychiatrist', 'therapist', 'psychiatric', 'counselor', 'doctor', 'problem', 'depression', 'priest', 'paranoid', 'man'];psychiatric;74
House;152389;Means lymphoma's most likely.;lymphoma;['lymphoma'];lymphoma;100.0;['infection', 'cancer', 'tumor', 'disease', 'age', 'NHL', 'MR', 'pneumonia', 'infections', 'reactive'];cancer;14
House;152399;No abnormal T-cells or B-cells, it's definitely not lymphoma.;lymphoma;['lymphoma'];lymphoma;100.0;['reactive', 'tumor', 'cancer', 'infected', 'infectious', 'inflammatory', 'normal', 'blood', 'NHL', 'inflammation'];tumor;31
House;152418;He's been working out in the cold, doing two-a-days, it's got to be cryoglobulinemia.;cryoglobulinemia;['cryoglobulinemia'];cryoglobulinemia;100.0;['normal', 'negative', 'positive', 'cold', 'stable', 'low', 'warm', 'resolved', 'reactive', 'malaria'];negative;21
House;152587;Rachel woke up early with a fever;fever;['fever', 'hyperthermic', 'feverish', 'fever symptoms'];fever;100.0;['cold', 'temperature', 'cough', 'headache', 'chill', 'flu', 'sweat', 'pneumonia', 'fall', 'fatigue'];headache;17
House;152617;Rachel woke up with a fever;fever;['fever', 'hyperthermic', 'feverish', 'fever symptoms'];fever;100.0;['cold', 'headache', 'cough', 'temperature', 'chill', 'sweat', 'fall', 'pneumonia', 'flu', 'murmur'];headache;17
House;152626;Infecting him with malaria;malaria;['malaria', 'malarial fever'];malaria;100.0;['HIV', 'pneumonia', 'depression', 'tuberculosis', 'AIDS', 'diabetes', 'cancer', 'flu', 'parasite', 'liver'];HIV;20
House;152809;You are not infecting him with malaria.;malaria;['malaria', 'malarial fever'];malaria;100.0;['HIV', 'tuberculosis', 'AIDS', 'flu', 'pneumonia', 'parasite', 'cancer', 'infection', 'MAC', 'bacteria'];HIV;20
House;152883;Why do you think you have cancer?;cancer;['cancer', 'primary cancer', 'spindle cell carcinoma', 'carcinoma', 'anaplastic carcinoma', 'carcinomatosis', 'sarcomatoid carcinoma', 'undifferentiated carcinoma'];cancer;100.0;['diabetes', 'depression', 'pain', 'surgery', 'stroke', 'bleeding', 'seizure', 'pneumonia', 'weakness', 'infection'];diabetes;33
House;152884;I don't think I have cancer.;cancer;['cancer', 'primary cancer', 'spindle cell carcinoma', 'carcinoma', 'anaplastic carcinoma', 'carcinomatosis', 'sarcomatoid carcinoma', 'undifferentiated carcinoma'];cancer;100.0;['diabetes', 'depression', 'stroke', 'pain', 'disease', 'bleeding', 'seizure', 'pneumonia', 'infection', 'surgery'];diabetes;33
House;152885;I know I have cancer.;cancer;['cancer', 'primary cancer', 'spindle cell carcinoma', 'carcinoma', 'anaplastic carcinoma', 'carcinomatosis', 'sarcomatoid carcinoma', 'undifferentiated carcinoma'];cancer;100.0;['diabetes', 'depression', 'stroke', 'disease', 'seizure', 'bleeding', 'pneumonia', 'pain', 'MI', 'tumor'];diabetes;33
House;152897;No, in adults with cancer too.;cancer;['cancer', 'primary cancer', 'spindle cell carcinoma', 'carcinoma', 'anaplastic carcinoma', 'carcinomatosis', 'sarcomatoid carcinoma', 'undifferentiated carcinoma'];cancer;100.0;['diabetes', 'depression', 'disease', 'stroke', 'tumor', 'age', 'CA', 'pneumonia', 'anxiety', 'AIDS'];diabetes;33
House;152903;As a cancer treatment?;cancer;['cancer', 'primary cancer', 'spindle cell carcinoma', 'carcinoma', 'anaplastic carcinoma', 'carcinomatosis', 'sarcomatoid carcinoma', 'undifferentiated carcinoma'];cancer;100.0;['radiation', 'pneumonia', 'viral', 'surgical', 'medical', 'trauma', 'cardiac', 'pain', 'stroke', 'burn'];radiation;17
House;153032;I need your signature to start treating it with malaria.;malaria;['malaria', 'malarial fever'];malaria;100.0;['parasite', 'HIV', 'medication', 'infection', 'medicine', 'treatment', 'drugs', 'tuberculosis', 'medications', 'fever'];HIV;20
House;153034;What is your sudden obsession with malaria?;malaria;['malaria', 'malarial fever'];malaria;100.0;['depression', 'cancer', 'infection', 'suicide', 'alcohol', 'liver', 'nausea', 'HIV', 'infections', 'eating'];infection;15
House;153037;Of delivering hypothermia.;hypothermia;['low body temperature', 'hypothermic', 'accidental hypothermia'];low body temperature;33.0;['fluids', 'fluid', 'shock', 'fever', 'oxygen', 'temperature', 'blood', 'medications', 'pneumonia', 'ventilation'];shock;25
House;153039;You bet someone you could use malaria;malaria;['malaria', 'malarial fever'];malaria;100.0;['today', 'alcohol', 'immediately', 'app', 'insulin', 'recently', 'tomorrow', 'daily', 'cigarettes', 'marijuana'];alcohol;29
House;153077;So her fever broke?;fever;['fever', 'hyperthermic', 'feverish', 'fever symptoms'];fever;100.0;['temperature', 'infection', 'cough', 'flu', 'symptoms', 'cold', 'pneumonia', 'pain', 'urine', 'stool'];infection;36
House;153080;Does she have a fever or not?;fever;['fever', 'hyperthermic', 'feverish', 'fever symptoms'];fever;100.0;['cough', 'headache', 'fall', 'seizure', 'cold', 'pulse', 'chill', 'murmur', 'drainage', 'flu'];headache;17
House;153083;No, she doesn't have a fever,;fever;['fever', 'hyperthermic', 'feverish', 'fever symptoms'];fever;100.0;['cough', 'headache', 'chill', 'cold', 'seizure', 'murmur', 'sob', 'fall', 'sweat', 'pain'];headache;17
House;153086;She has a rash?;rash;['rash'];rash;100.0;['headache', 'cold', 'cough', 'seizure', 'fever', 'murmur', 'stroke', 'pneumonia', 'fall', 'tear'];headache;36
House;153186;But malaria wouldn't destroy his liver that fast,;malaria;['malaria', 'malarial fever'];malaria;100.0;['medicine', 'medication', 'medicines', 'ultimately', 'medications', 'things', 'finally', 'water', 'pills', 'acid'];medicine;29
House;153209;But then I also wanted to try to cure cancer;cancer;['cancer', 'primary cancer', 'spindle cell carcinoma', 'carcinoma', 'anaplastic carcinoma', 'carcinomatosis', 'sarcomatoid carcinoma', 'undifferentiated carcinoma'];cancer;100.0;['tumor', 'disease', 'diabetes', 'infection', 'liver', 'MI', 'stomach', 'pneumonia', 'lung', 'mass'];disease;17
House;153210;By infecting a guy with malaria to win a $50 bet.;malaria;['malaria', 'malarial fever'];malaria;100.0;['HIV', 'parasite', 'AIDS', 'tuberculosis', 'liver', 'virus', 'depression', 'cancer', 'yeast', 'flu'];HIV;20
House;153245;Who neither house nor thomas can overrule.;thomas;[];;;['limbs', 'lines', 'pets', 'family', 'grandchildren', 'dog', 'stairs', 'children', 'arms', 'ears'];lines;0
House;153349;If it works, it's way better than malaria.;malaria;['malaria', 'malarial fever'];malaria;100.0;['normal', 'HIV', 'usual', 'iron', 'depression', 'insulin', 'cancer', 'parasite', 'liver', 'death'];HIV;20
House;153405;Rachel woke up early with a fever and she's been terrorizing me all morning.;fever;['fever', 'hyperthermic', 'feverish', 'fever symptoms'];fever;100.0;['temperature', 'cold', 'headache', 'chill', 'cough', 'flu', 'pulse', 'fall', 'pneumonia', 'seizure'];headache;17
House;153417;Rachel woke up with a fever, and then I just couldn't get here any sooner.;fever;['fever', 'hyperthermic', 'feverish', 'fever symptoms'];fever;100.0;['cold', 'headache', 'temperature', 'chill', 'cough', 'fall', 'seizure', 'sweat', 'flu', 'pulse'];headache;17
House;153421;Turned out it wasn't a resistant staph, but I still say if it had been, infecting him with malaria...;malaria;['malaria', 'malarial fever'];malaria;100.0;['parasite', 'HIV', 'pneumonia', 'infection', 'MAC', 'virus', 'AIDS', 'tuberculosis', 'disease', 'Madagascar'];pneumonia;38
House;153437;I know we're usually fine with two CS reps, but I want a few extra hands today, just in case.;CS;['cowden syndrome', 'cortical cataract', 'ruvalcaba-myhre syndrome'];cowden syndrome;25.0;['hands', 'hand', 'fingers', 'chin', 'sets', 'strength', 'hard', 'days', 'glasses', 'miles'];hand;0
House;153504;I don't care how interesting it is, you are not infecting him with malaria.;malaria;['malaria', 'malarial fever'];malaria;100.0;['HIV', 'tuberculosis', 'parasite', 'AIDS', 'flu', 'infection', 'cancer', 'virus', 'infections', 'viruses'];HIV;20
House;153542;In adults with cancer, too.;cancer;['cancer', 'primary cancer', 'spindle cell carcinoma', 'carcinoma', 'anaplastic carcinoma', 'carcinomatosis', 'sarcomatoid carcinoma', 'undifferentiated carcinoma'];cancer;100.0;['diabetes', 'depression', 'stroke', 'pneumonia', 'disease', 'anxiety', 'age', 'tumor', 'HIV', 'AIDS'];diabetes;33
House;153545;They said they'd reimburse the cost of breast milk as a cancer treatment?;cancer;['cancer', 'primary cancer', 'spindle cell carcinoma', 'carcinoma', 'anaplastic carcinoma', 'carcinomatosis', 'sarcomatoid carcinoma', 'undifferentiated carcinoma'];cancer;100.0;['radiation', 'newborn', 'child', 'pregnancy', 'breast', 'tumor', 'diabetes', 'gene', 'feeding', 'milk'];tumor;18
House;153574;Don't fire me, Dr. Cuddy.;Cuddy;[];;;['vent', 'cat', 'lad', 'dir', 'lid', 'pu', 'sq', 'ed', 'comb', 'cu'];cat;25
House;153593;Malaria is the simplest, cheapest method of delivering hyperthermia.;hyperthermia;['fever', 'hyperthermic', 'feverish'];fever;35.0;['heat', 'treatment', 'therapy', 'temperature', 'comfort', 'radiation', 'temperatures', 'blood', 'medication', 'infection'];heat;38
House;153595;You bet someone you could use malaria as a diagnostic tool?;malaria;['malaria', 'malarial fever'];malaria;100.0;['parasite', 'DNA', 'tuberculosis', 'CT', 'HIV', 'RNA', 'mitochondrial', 'immunity', 'medicine', '[UNK]'];HIV;20
House;153614;What exactly does that mean, when a fever breaks?;fever;['fever', 'hyperthermic', 'feverish', 'fever symptoms'];fever;100.0;['temperature', 'cough', 'cold', 'wound', 'flu', 'headache', 'day', 'pulse', 'line', 'virus'];headache;17
House;153615;Lucas, I'm very busy, does she have a fever or not?;fever;['fever', 'hyperthermic', 'feverish', 'fever symptoms'];fever;100.0;['temperature', 'cold', 'headache', 'cough', 'flu', 'pulse', 'chill', 'seizure', 'fall', 'sore'];headache;17
House;153616;No, she doesn't have a fever, and the rash was just like a little diaper rash.;fever;['fever', 'hyperthermic', 'feverish', 'fever symptoms'];fever;100.0;['cough', 'chill', 'cold', 'headache', 'pulse', 'temperature', 'flu', 'rub', 'sweat', 'discharge'];cough;0
House;153651;And I know what you're thinking, but malaria wouldn't destroy his liver that fast, especially since we never infected him.;malaria;['malaria', 'malarial fever'];malaria;100.0;['ultimately', 'people', 'eventually', 'basically'];ultimately;33
House;153714;If it works, that's way better than malaria.;malaria;['malaria', 'malarial fever'];malaria;100.0;['HIV', 'parasite', 'normal', 'infection', 'iron', 'pneumonia', 'liver', 'AIDS', 'cancer', 'tuberculosis'];HIV;20
House;153749;but I still say that if it had been, infecting him with malaria...;malaria;['malaria', 'malarial fever'];malaria;100.0;['HIV', 'parasite', 'pneumonia', 'tuberculosis', 'flu', 'infection', 'AIDS', 'fever', 'virus', 'MAC'];pneumonia;38
House;153869;I need your signature to treat him with malaria.;malaria;['malaria', 'malarial fever'];malaria;100.0;['HIV', 'tuberculosis', 'infection', 'cancer', 'pneumonia', 'flu', 'parasite', 'AIDS', 'fever', 'depression'];HIV;20
House;153871;What is your obsession with malaria?;malaria;['malaria', 'malarial fever'];malaria;100.0;['depression', 'alcohol', 'cancer', 'anxiety', 'HIV', 'infection', 'drugs', 'pain', 'diabetes', 'suicide'];depression;14
House;153873;Malaria is the simplest, cheapest method of delivering hypothermia.;hypothermia;['low body temperature', 'hypothermic', 'accidental hypothermia'];low body temperature;33.0;['comfort', 'infection', 'care', 'fever', 'temperature', 'shock', 'treatment', 'blood', 'fluids', 'temperatures'];infection;12
House;153890;No, she doesn't have a fever, and the rash was a diaper rash.;fever;['fever', 'hyperthermic', 'feverish', 'fever symptoms'];fever;100.0;['cough', 'cold', 'chill', 'headache', 'temperature', 'pulse', 'rub', 'flu', 'murmur', 'discharge'];cough;0
House;153960;HBC wants to speak to you.;HBC;[];;;['PT', 'Family', 'Daughter', 'patient', 'ID', 'family', 'wife', 'daughter', 'Wife', 'Mother'];Family;0
House;153993;sjogren's wouldn't inhibit the clotting enzymes,;sjogren's;['sicca syndrome'];sicca syndrome;36.0;['alcohol', 'cocaine', 'calcium', 'Iron', 'ethanol', 'iron', 'acid', 'insulin', 'zinc', 'milk'];alcohol;12
House;154010;which doesn't fit lymphoma.;lymphoma;['lymphoma'];lymphoma;100.0;['tumor', 'cancer', 'infection', 'diagnosis', 'liver', 'lung', 'disease', 'pneumonia', 'blood', 'HIV'];diagnosis;12
House;154083;28-year-old female sudden unexplained coagulopathy.;coagulopathy;['bleeding tendency'];bleeding tendency;16.0;['bleed', 'death', 'bleeding', 'stroke', 'MI', 'diabetes', 'weakness', 'depression', 'illness', 'CP'];diabetes;22
House;154199;I don't think I know anybody who died of cancer.;cancer;['cancer', 'primary cancer', 'spindle cell carcinoma', 'carcinoma', 'anaplastic carcinoma', 'carcinomatosis', 'sarcomatoid carcinoma', 'undifferentiated carcinoma'];cancer;100.0;['stroke', 'MI', 'diabetes', 'disease', 'tumor', 'pneumonia', 'depression', 'bleeding', 'AIDS', 'illness'];disease;17
House;154269;Coagulopathy plus kidney equals what?;Coagulopathy;['bleeding tendency'];bleeding tendency;16.0;['HIV', 'liver', 'Iron', 'Fever', 'infection', 'disease', 'diabetes', 'bleeding', 'inflammation', 'fatigue'];Fever;0
House;154277;Sjogren's is more likely.;Sjogren's;['sicca syndrome'];sicca syndrome;36.0;['MR', 'HIV', 'pneumonia', 'infection', 'Depression', 'MAC', 'Secondary', 'MS', 'Fever', 'ID'];infection;13
House;154462;Get my Vertigo poster back.;Vertigo;['dizziness', 'positional vertigo', 'postural vertigo', 'paroxysmal vertigo', 'labrynthitis', 'peripheral vertigo'];dizziness;17.0;['hearing', 'vision', 'headache', 'weakness', 'pain', 'nausea', 'sensation', 'speech', 'tongue', 'head'];hearing;36
House;154551;Consistent with lymphoma.;lymphoma;['lymphoma'];lymphoma;100.0;['pneumonia', 'infection', 'inflammation', 'HIV', 'tumor', 'diabetes', 'trauma', 'reactive', 'radiation', 'blood'];infection;0
