origin;sent_id;sentence;entity_count;BERN_extracted_ngram;BERN_entity_type;msh_id;MESHtoCUIs;BERN_CUI_semtypes;BERN_CUI_to_CHV_ID;BERN_CHV_terms;BERN_CHV_freq_scores;exact_match_CUIs;exact_match_CUI_semtypes;exact_match_CUI_to_CHV_ID;exact_match_CHV_terms;exact_match_CHV_freq_scores;qumls_CUIs;qumls_extracted_ngrams;qumls_matched_terms;qumls_CUI_semtypes;qumls_CUI_to_CHV_ID;qumls_CHV_terms;qumls_CHV_freq_scores
wiki_partially;2905;Lully died from gangrene, having struck his foot with his long conducting staff during a performance of his Te Deum to celebrate Louis XIV's recovery from surgery.;1;gangrene;disease;D005734;['C0017086'];[{'T047': 'Disease or Syndrome'}];[['0000005347']];[['gangrene']];[[0.330844899]];['C0017086'];[{'T047': 'Disease or Syndrome'}];[['0000005347']];[['gangrene']];[[0.330844899]];['C0017086'];['gangrene'];['gangrene'];[{'T047': 'Disease or Syndrome'}];[['0000005347']];[['gangrene']];[[0.330844899]]
wiki_partially;2909;Rape by strangers is usually less common than rape by persons the victim knows, and several studies argue that male-male and female-female prison rape are quite common and may be the least reported forms of rape.;1;rape;disease;Unknown;[];[];[];[];[];['C0034668', 'C0330502', 'C0034670'];[{'T054': 'Social Behavior'}, {'T002': 'Plant'}, {'T002': 'Plant'}];[];[];[];[];[];[];[];[];[];[]
wiki_partially;2914;Four States criminalize marital rape only when the spouses are judicially separated.;1;marital rape;disease;Unknown;[];[];[];[];[];['C0680500'];[{'T054': 'Social Behavior'}];[];[];[];[];[];[];[];[];[];[]
wiki_partially;2927;"The arteries dilate causing the corpora cavernosa of the penis (and to a lesser extent the corpora spongiosum) to fill with blood; simultaneously the ischiocavernosus and bulbospongiosus muscles compress the veins of the corpora cavernosa restricting the egress and circulation of this blood.";1;corpora cavernosa of the penis;disease;Unknown;[];[];[];[];[];[];[];[];[];[];['C0227937'];['corpora cavernosa of penis'];['Corpora cavernosa of penis'];[{'T023': 'Body Part, Organ, or Organ Component'}];[];[];[]
wiki_partially;2931;Priapism is a medical condition which could possibly be painful, and is a prolonged erection at least four hours long, which does not return to its flaccid state, despite the absence of both physical and psychological stimulation.;1;Priapism;disease;D011317;['C0033117'];[{'T047': 'Disease or Syndrome'}];[['0000010106']];[['priapism']];[[0.105735939]];['C0033117'];[{'T047': 'Disease or Syndrome'}];[['0000010106']];[['priapism']];[[0.105735939]];['C0033117'];['Priapism'];['Priapism'];[{'T047': 'Disease or Syndrome'}];[['0000010106']];[['priapism']];[[0.105735939]]
wiki_partially;2942;Eleven of the cases had received at least one dose of measles vaccine.;1;measles;disease;D008457;['C0025007'];[{'T047': 'Disease or Syndrome'}];[['0000007820']];[['Measles disease']];[[-1.0]];['C0025007', 'C0025010'];[{'T047': 'Disease or Syndrome'}, {'T121': 'Pharmacologic Substance', 'T129': 'Immunologic Factor'}];[['0000007820']];[['Measles disease']];[[-1.0]];['C0025007', 'C0025010'];['measles', 'measles'];['measles', 'measles'];[{'T047': 'Disease or Syndrome'}, {'T121': 'Pharmacologic Substance', 'T129': 'Immunologic Factor'}];[['0000007820']];[['Measles disease']];[[-1.0]]
wiki_partially;2943;Measles is an endemic disease, meaning it has been continually present in a community, and many people develop resistance.;1;Measles;disease;D008457;['C0025007'];[{'T047': 'Disease or Syndrome'}];[['0000007820']];[['Measles disease']];[[-1.0]];['C0025007', 'C0025010'];[{'T047': 'Disease or Syndrome'}, {'T121': 'Pharmacologic Substance', 'T129': 'Immunologic Factor'}];[['0000007820']];[['Measles disease']];[[-1.0]];['C0025007'];['Measles'];['Measles'];[{'T047': 'Disease or Syndrome'}];[['0000007820']];[['Measles disease']];[[-1.0]]
wiki_partially;2949;There are many detrimental health effects of obesity: Individuals with a BMI (Body Mass Index) exceeding a healthy range have a much greater risk of medical issues.;1;obesity;disease;D009765;['C0028754'];[{'T047': 'Disease or Syndrome'}];[['0000008861']];[['obesity']];[[0.712399558]];['C0028754', 'C1963185'];[{'T047': 'Disease or Syndrome'}, {'T033': 'Finding'}];[['0000008861'], []];[['obesity'], []];[[0.712399558], []];['C0028754'];['obesity'];['obesity'];[{'T047': 'Disease or Syndrome'}];[['0000008861']];[['obesity']];[[0.712399558]]
wiki_partially;2956;Alice herself soon fell ill with diphtheria, and died on the anniversary of her father's death, 14 December 1878, when Alix was only six years old.;1;diphtheria;disease;Unknown;[];[];[];[];[];['C0012546'];[{'T047': 'Disease or Syndrome'}];[['0000003986']];[['diphtheria']];[[0.290546672]];['C0012546'];['diphtheria'];['diphtheria'];[{'T047': 'Disease or Syndrome'}];[['0000003986']];[['diphtheria']];[[0.290546672]]
wiki_partially;2967;Resistance to the following have all been proposed as possible sources of heterozygote advantage: Gene therapy has been explored as a potential cure for cystic fibrosis.;1;cystic fibrosis;disease;D003550;['C0010674', 'C1527396', 'C0392164'];[{'T047': 'Disease or Syndrome'}, {'T047': 'Disease or Syndrome'}, {'T047': 'Disease or Syndrome'}];[['0000003553'], [], ['0000032028']];[['cystic fibrosis'], [], ['pulmonary cystic fibrosis']];[[0.606783624], [], [-1.0]];['C0010674'];[{'T047': 'Disease or Syndrome'}];[['0000003553']];[['cystic fibrosis']];[[0.606783624]];['C0010674'];['cystic fibrosis'];['cystic fibrosis'];[{'T047': 'Disease or Syndrome'}];[['0000003553']];[['cystic fibrosis']];[[0.606783624]]
wiki_partially;2968;The lungs of individuals with cystic fibrosis are colonized and infected by bacteria from an early age.;1;cystic fibrosis;disease;D003550;['C0010674', 'C1527396', 'C0392164'];[{'T047': 'Disease or Syndrome'}, {'T047': 'Disease or Syndrome'}, {'T047': 'Disease or Syndrome'}];[['0000003553'], [], ['0000032028']];[['cystic fibrosis'], [], ['pulmonary cystic fibrosis']];[[0.606783624], [], [-1.0]];['C0010674'];[{'T047': 'Disease or Syndrome'}];[['0000003553']];[['cystic fibrosis']];[[0.606783624]];['C0010674'];['cystic fibrosis'];['cystic fibrosis'];[{'T047': 'Disease or Syndrome'}];[['0000003553']];[['cystic fibrosis']];[[0.606783624]]
wiki_partially;2969;With the help of the Cystic Fibrosis Trust, which has a league of highly professional gene therapists, both somatic and Adeno-associated viral vector have made advances.;1;Cystic Fibrosis;disease;D003550;['C0010674', 'C1527396', 'C0392164'];[{'T047': 'Disease or Syndrome'}, {'T047': 'Disease or Syndrome'}, {'T047': 'Disease or Syndrome'}];[['0000003553'], [], ['0000032028']];[['cystic fibrosis'], [], ['pulmonary cystic fibrosis']];[[0.606783624], [], [-1.0]];['C0010674'];[{'T047': 'Disease or Syndrome'}];[['0000003553']];[['cystic fibrosis']];[[0.606783624]];['C0010674'];['Cystic Fibrosis'];['Cystic Fibrosis'];[{'T047': 'Disease or Syndrome'}];[['0000003553']];[['cystic fibrosis']];[[0.606783624]]
wiki_partially;2972;In 1968, Salazar suffered a brain hemorrhage.;1;brain hemorrhage;disease;D020300;['C0151699', 'C0553692', 'C0751893'];[{'T047': 'Disease or Syndrome'}, {'T046': 'Pathologic Function'}, {'T046': 'Pathologic Function'}];[['0000017039'], ['0000039109', '0000039108', '0000002663'], []];[['intracranial hemorrhage'], ['hemorrhagic stroke', 'brain hemorrhage', 'Brain bleeding'], []];[[0.2247686], [0.495570422, 0.60656238, 0.661851879], []];['C0553692'];[{'T046': 'Pathologic Function'}];[['0000039109', '0000039108', '0000002663']];[['hemorrhagic stroke', 'brain hemorrhage', 'Brain bleeding']];[[0.495570422, 0.60656238, 0.661851879]];['C0553692'];['brain hemorrhage'];['brain hemorrhage'];[{'T046': 'Pathologic Function'}];[['0000039109', '0000039108', '0000002663']];[['hemorrhagic stroke', 'brain hemorrhage', 'Brain bleeding']];[[0.495570422, 0.60656238, 0.661851879]]
wiki_partially;2974;If both parents of a child have achondroplasia, and both parents pass on the mutant gene, then it is very unlikely that the homozygous child will live past a few months of its life.;1;achondroplasia;disease;D000130;['C0001080', 'C2674173'];[{'T019': 'Congenital Abnormality'}, {'T019': 'Congenital Abnormality'}];[['0000000628'], []];[['achondroplasia'], []];[[0.17254988], []];['C0001080'];[{'T019': 'Congenital Abnormality'}];[['0000000628']];[['achondroplasia']];[[0.17254988]];[];[];[];[];[];[];[]
wiki_partially;2976;Under pretence of saving the other children from the contagion of scrofula she persuaded the father to keep Germaine away from the homestead, and thus the child was employed almost from infancy as a shepherdess.;1;scrofula;disease;D014388;['C0041316', 'C0036467'];[{'T047': 'Disease or Syndrome'}, {'T047': 'Disease or Syndrome'}];[['0000012638'], ['0000011130']];[['tuberculous adenitis'], ['scrofula']];[[-1.0], [0.089529486]];['C0036467'];[{'T047': 'Disease or Syndrome'}];[['0000011130']];[['scrofula']];[[0.089529486]];['C0036467'];['scrofula'];['scrofula'];[{'T047': 'Disease or Syndrome'}];[['0000011130']];[['scrofula']];[[0.089529486]]
wiki_partially;2977;"Of her, the Catholic Encyclopedia writes: ""From her birth she seemed marked out for suffering; she came into the world with a deformed hand and the disease of scrofula, and, while yet an infant, lost her mother.";1;scrofula;disease;D014388;['C0041316', 'C0036467'];[{'T047': 'Disease or Syndrome'}, {'T047': 'Disease or Syndrome'}];[['0000012638'], ['0000011130']];[['tuberculous adenitis'], ['scrofula']];[[-1.0], [0.089529486]];['C0036467'];[{'T047': 'Disease or Syndrome'}];[['0000011130']];[['scrofula']];[[0.089529486]];['C0036467'];['scrofula'];['scrofula'];[{'T047': 'Disease or Syndrome'}];[['0000011130']];[['scrofula']];[[0.089529486]]
wiki_partially;2980;Three years later she died of tuberculosis.;1;tuberculosis;disease;D014376;['C0041296'];[{'T047': 'Disease or Syndrome'}];[['0000012630', '0000035326']];[['tuberculosis (TB)', 'tuberculous']];[[-1.0, 0.118189908]];['C0041296'];[{'T047': 'Disease or Syndrome'}];[['0000012630', '0000035326']];[['tuberculosis (TB)', 'tuberculous']];[[-1.0, 0.118189908]];['C0041296'];['tuberculosis'];['tuberculosis'];[{'T047': 'Disease or Syndrome'}];[['0000012630', '0000035326']];[['tuberculosis (TB)', 'tuberculous']];[[-1.0, 0.118189908]]
wiki_partially;2987;"Euphoria (/ juːˈfɔəriə /; from Ancient Greek εὐφορία, from εὖ eu, ""well"", and φέρω pherō, ""to bear"") (semantically opposite of dysphoria) is medically recognized as a mental and emotional condition in which a person experiences intense feelings of well-being, elation, happiness, excitement, and joy.";1;dysphoria;disease;Unknown;[];[];[];[];[];['C0233477'];[{'T048': 'Mental or Behavioral Dysfunction'}];[['0000023112']];[['dysphoria']];[[0.107005419]];['C0233477'];['dysphoria'];['dysphoria'];[{'T048': 'Mental or Behavioral Dysfunction'}];[['0000023112']];[['dysphoria']];[[0.107005419]]
wiki_partially;2990;Eosinophils are also the predominant inflammatory cells in allergic reactions.;1;allergic reactions;disease;D006967;['C0020517', 'C1527304'];[{'T046': 'Pathologic Function'}, {'T046': 'Pathologic Function'}];[['0000006439', '0000050654', '0000057872'], []];[['allergy', 'hypersensitivity symptom', 'hypersensitivity'], []];[[0.836777069, -1.0, 0.310206981], []];['C1527304', 'C0020517'];[{'T046': 'Pathologic Function'}, {'T046': 'Pathologic Function'}];[[], ['0000006439', '0000050654', '0000057872']];[[], ['allergy', 'hypersensitivity symptom', 'hypersensitivity']];[[], [0.836777069, -1.0, 0.310206981]];['C0020517', 'C0020517', 'C1527304', 'C1527304'];['allergic reactions', 'allergic reactions', 'allergic reactions', 'allergic reactions'];['allergic reactions', 'allergic reaction', 'Allergic reactions', 'Allergic reaction'];[{'T046': 'Pathologic Function'}, {'T046': 'Pathologic Function'}, {'T046': 'Pathologic Function'}, {'T046': 'Pathologic Function'}];[['0000006439', '0000050654', '0000057872'], ['0000006439', '0000050654', '0000057872'], [], []];[['allergy', 'hypersensitivity symptom', 'hypersensitivity'], ['allergy', 'hypersensitivity symptom', 'hypersensitivity'], [], []];[[0.836777069, -1.0, 0.310206981], [0.836777069, -1.0, 0.310206981], [], []]
wiki_partially;2993;Interstitial cystitis patients also struggle with urinary frequency and/or urinary urgency.;1;Interstitial cystitis;disease;D018856;['C0600040', 'C0282488', 'C1720830'];[{'T047': 'Disease or Syndrome'}, {'T047': 'Disease or Syndrome'}, {'T047': 'Disease or Syndrome'}];[['0000042150'], ['0000027608'], []];[['chronic interstitial cystitis'], ['interstitial cystitis (IC)'], []];[[-1.0], [-1.0], []];['C0282488', 'C0600040'];[{'T047': 'Disease or Syndrome'}, {'T047': 'Disease or Syndrome'}];[['0000027608'], ['0000042150']];[['interstitial cystitis (IC)'], ['chronic interstitial cystitis']];[[-1.0], [-1.0]];['C0282488', 'C0600040'];['Interstitial cystitis', 'Interstitial cystitis'];['Interstitial cystitis', 'interstitial cystitis'];[{'T047': 'Disease or Syndrome'}, {'T047': 'Disease or Syndrome'}];[['0000027608'], ['0000042150']];[['interstitial cystitis (IC)'], ['chronic interstitial cystitis']];[[-1.0], [-1.0]]
wiki_partially;2996;In the majority of instances of dyspareunia, there is an original physical cause.;1;dyspareunia;disease;D004414;['C1384606'];[{'T033': 'Finding'}];[[]];[[]];[[]];['C0013394', 'C1384606', 'C0423742'];[{'T047': 'Disease or Syndrome'}, {'T033': 'Finding'}, {'T033': 'Finding'}];[['0000004213'], [], ['0000033216']];[['dyspareunia'], [], ['painful intercourse']];[[0.093898188], [], [0.575695355]];['C0013394', 'C0423742', 'C1384606'];['dyspareunia', 'dyspareunia', 'dyspareunia'];['dyspareunia', 'Dyspareunia', 'Dyspareunia'];[{'T047': 'Disease or Syndrome'}, {'T033': 'Finding'}, {'T033': 'Finding'}];[['0000004213'], ['0000033216'], []];[['dyspareunia'], ['painful intercourse'], []];[[0.093898188], [0.575695355], []]
wiki_partially;2998;A medical evaluation of dyspareunia focuses initially on physical causes, which must be ruled out before psychogenic or emotional causes are considered.;1;dyspareunia;disease;D004414;['C1384606'];[{'T033': 'Finding'}];[[]];[[]];[[]];['C0013394', 'C1384606', 'C0423742'];[{'T047': 'Disease or Syndrome'}, {'T033': 'Finding'}, {'T033': 'Finding'}];[['0000004213'], [], ['0000033216']];[['dyspareunia'], [], ['painful intercourse']];[[0.093898188], [], [0.575695355]];['C0013394', 'C0423742', 'C1384606'];['dyspareunia', 'dyspareunia', 'dyspareunia'];['dyspareunia', 'Dyspareunia', 'Dyspareunia'];[{'T047': 'Disease or Syndrome'}, {'T033': 'Finding'}, {'T033': 'Finding'}];[['0000004213'], ['0000033216'], []];[['dyspareunia'], ['painful intercourse'], []];[[0.093898188], [0.575695355], []]
wiki_partially;3007;The smallpox vaccine was designed in 1796 by the British physician Edward Jenner, although at least six people had used the same principles years earlier.;1;smallpox;disease;D012899;['C0037354', 'C0001906'];[{'T047': 'Disease or Syndrome'}, {'T047': 'Disease or Syndrome'}];[['0000011422'], ['0000000854']];[['smallpox disease'], ['alastrim']];[[-1.0], [-1.0]];['C0037354', 'C0037356', 'C0037355'];[{'T047': 'Disease or Syndrome'}, {'T005': 'Virus'}, {'T121': 'Pharmacologic Substance', 'T129': 'Immunologic Factor'}];[['0000011422']];[['smallpox disease']];[[-1.0]];['C0037354', 'C0037355'];['smallpox', 'smallpox'];['smallpox', 'smallpox'];[{'T047': 'Disease or Syndrome'}, {'T121': 'Pharmacologic Substance', 'T129': 'Immunologic Factor'}];[['0000011422']];[['smallpox disease']];[[-1.0]]
wiki_partially;3011;Smallpox used to be a common disease throughout the world and 20% to 30% of infected persons died from the disease.;1;Smallpox;disease;D012899;['C0037354', 'C0001906'];[{'T047': 'Disease or Syndrome'}, {'T047': 'Disease or Syndrome'}];[['0000011422'], ['0000000854']];[['smallpox disease'], ['alastrim']];[[-1.0], [-1.0]];['C0037354', 'C0037356', 'C0037355'];[{'T047': 'Disease or Syndrome'}, {'T005': 'Virus'}, {'T121': 'Pharmacologic Substance', 'T129': 'Immunologic Factor'}];[['0000011422']];[['smallpox disease']];[[-1.0]];['C0037354'];['Smallpox'];['Smallpox'];[{'T047': 'Disease or Syndrome'}];[['0000011422']];[['smallpox disease']];[[-1.0]]
wiki_partially;3012;Vaccines are now used against a wide variety of diseases besides smallpox.;1;smallpox;disease;D012899;['C0037354', 'C0001906'];[{'T047': 'Disease or Syndrome'}, {'T047': 'Disease or Syndrome'}];[['0000011422'], ['0000000854']];[['smallpox disease'], ['alastrim']];[[-1.0], [-1.0]];['C0037354', 'C0037356', 'C0037355'];[{'T047': 'Disease or Syndrome'}, {'T005': 'Virus'}, {'T121': 'Pharmacologic Substance', 'T129': 'Immunologic Factor'}];[['0000011422']];[['smallpox disease']];[[-1.0]];['C0037354', 'C0037355'];['smallpox', 'smallpox'];['smallpox', 'smallpox'];[{'T047': 'Disease or Syndrome'}, {'T121': 'Pharmacologic Substance', 'T129': 'Immunologic Factor'}];[['0000011422']];[['smallpox disease']];[[-1.0]]
wiki_partially;3015;Vaccinia given after exposure to smallpox, within the first three days, is reported to attenuate the disease considerably, and vaccination up to a week after exposure probably offers some protection from disease or may modify the severity of disease.;1;smallpox;disease;D012899;['C0037354', 'C0001906'];[{'T047': 'Disease or Syndrome'}, {'T047': 'Disease or Syndrome'}];[['0000011422'], ['0000000854']];[['smallpox disease'], ['alastrim']];[[-1.0], [-1.0]];['C0037354', 'C0037356', 'C0037355'];[{'T047': 'Disease or Syndrome'}, {'T005': 'Virus'}, {'T121': 'Pharmacologic Substance', 'T129': 'Immunologic Factor'}];[['0000011422']];[['smallpox disease']];[[-1.0]];['C0037354', 'C0037355'];['smallpox', 'smallpox'];['smallpox', 'smallpox'];[{'T047': 'Disease or Syndrome'}, {'T121': 'Pharmacologic Substance', 'T129': 'Immunologic Factor'}];[['0000011422']];[['smallpox disease']];[[-1.0]]
wiki_partially;3023;This increased immune tolerance in pregnancy can also cause an increased susceptibility to and severity of some infectious diseases.;1;infectious diseases;disease;D003141;['C0009450'];[{'T047': 'Disease or Syndrome'}];[['0000003202']];[['infectious disease']];[[0.8807686]];['C0009450'];[{'T047': 'Disease or Syndrome'}];[['0000003202']];[['infectious disease']];[[0.8807686]];['C0009450'];['infectious diseases'];['infectious diseases'];[{'T047': 'Disease or Syndrome'}];[['0000003202']];[['infectious disease']];[[0.8807686]]
wiki_partially;3034;In chronic thromboembolic pulmonary hypertension (WHO Group IV), the blood vessels are blocked or narrowed with blood clots.;1;chronic thromboembolic pulmonary hypertension;disease;Unknown;[];[];[];[];[];['C2363973'];[{'T047': 'Disease or Syndrome'}];[[]];[[]];[[]];['C2363973'];['chronic thromboembolic pulmonary hypertension'];['Chronic thromboembolic pulmonary hypertension'];[{'T047': 'Disease or Syndrome'}];[[]];[[]];[[]]
wiki_partially;3036;This leads to a similar pathophysiology as pulmonary arterial hypertension.;1;pulmonary arterial hypertension;disease;C536282;[];[];[];[];[];['C2973725', 'C3203102'];[{'T047': 'Disease or Syndrome'}, {'T047': 'Disease or Syndrome'}];[[], []];[[], []];[[], []];['C2973725'];['pulmonary arterial hypertension'];['Pulmonary arterial hypertension'];[{'T047': 'Disease or Syndrome'}];[[]];[[]];[[]]
wiki_partially;3044;Again, this leads to a similar pathophysiology as pulmonary arterial hypertension.;1;pulmonary arterial hypertension;disease;C536282;[];[];[];[];[];['C2973725', 'C3203102'];[{'T047': 'Disease or Syndrome'}, {'T047': 'Disease or Syndrome'}];[[], []];[[], []];[[], []];['C2973725'];['pulmonary arterial hypertension'];['Pulmonary arterial hypertension'];[{'T047': 'Disease or Syndrome'}];[[]];[[]];[[]]
wiki_partially;3045;A 1973 meeting organized by the World Health Organization was the first to attempt classification of pulmonary hypertension.;1;pulmonary hypertension;disease;D006976;['C0020542'];[{'T046': 'Pathologic Function'}];[['0000006446']];[['hypertension caused by lung disease']];[[-1.0]];['C0020542', 'C1963220'];[{'T046': 'Pathologic Function'}, {'T033': 'Finding'}];[['0000006446'], []];[['hypertension caused by lung disease'], []];[[-1.0], []];['C0020542', 'C1963220', 'C0020542', 'C1868851'];['pulmonary hypertension', 'pulmonary hypertension', 'pulmonary hypertension', 'pulmonary hypertension'];['pulmonary hypertension', 'Pulmonary hypertension', 'Pulmonary hypertensions', 'Portopulmonary hypertension'];[{'T046': 'Pathologic Function'}, {'T033': 'Finding'}, {'T046': 'Pathologic Function'}, {'T047': 'Disease or Syndrome'}];[['0000006446'], [], ['0000006446'], []];[['hypertension caused by lung disease'], [], ['hypertension caused by lung disease'], []];[[-1.0], [], [-1.0], []]
wiki_partially;3048;Poliovirus can affect the spinal cord and cause poliomyelitis.;1;poliomyelitis;disease;D011051;['C0032371', 'C1527258', 'C0751445', 'C0751446', 'C0751447'];[{'T047': 'Disease or Syndrome'}, {'T047': 'Disease or Syndrome'}, {'T047': 'Disease or Syndrome'}, {'T047': 'Disease or Syndrome'}, {'T047': 'Disease or Syndrome'}];[['0000009892'], [], ['0000048436'], [], []];[['polio'], [], ['polioencephalitis'], [], []];[[0.573991483], [], [-1.0], [], []];['C0032371'];[{'T047': 'Disease or Syndrome'}];[['0000009892']];[['polio']];[[0.573991483]];['C0032371'];['poliomyelitis'];['poliomyelitis'];[{'T047': 'Disease or Syndrome'}];[['0000009892']];[['polio']];[[0.573991483]]
wiki_partially;3051;Enteroviruses are a genus of positive-sense single-stranded RNA viruses associated with several human and mammalian diseases.;1;human and mammalian diseases;disease;D004194;['C0012634'];[{'T047': 'Disease or Syndrome'}];[['0000004014']];[['disease']];[[1.0]];[];[];[];[];[];['C0012634'];['diseases'];['diseases'];[{'T047': 'Disease or Syndrome'}];[['0000004014']];[['disease']];[[1.0]]
wiki_partially;3052;In turn, it is part of the even broader group of diseases affecting the blood, bone marrow, and lymphoid system, which are all known as hematological neoplasms.;1;neoplasms;disease;Unknown;[];[];[];[];[];['C0027651'];[{'T191': 'Neoplastic Process'}];[['0000008566']];[['tumor']];[[0.802496993]];['C0027651'];['neoplasms'];['neoplasms'];[{'T191': 'Neoplastic Process'}];[['0000008566']];[['tumor']];[[0.802496993]]
wiki_partially;3068;"The term ""congenital"" disorder does not necessarily refer to a genetic disorder despite the similarity of the words.";1;genetic disorder;disease;D030342;['C0037176', 'C0019247', 'C0950123'];[{'T047': 'Disease or Syndrome'}, {'T047': 'Disease or Syndrome'}, {'T047': 'Disease or Syndrome'}];[[], ['0000006076'], ['0000053530']];[[], ['genetic disease'], ['inborn genetic disease']];[[], [0.817090351], [-1.0]];['C0019247'];[{'T047': 'Disease or Syndrome'}];[['0000006076']];[['genetic disease']];[[0.817090351]];['C0019247', 'C4545791', 'C2924406'];['genetic disorder', 'genetic disorder', 'genetic disorder'];['genetic disorder', 'Epigenetic disorder', 'Genetic disorders'];[{'T047': 'Disease or Syndrome'}, {'T047': 'Disease or Syndrome'}, {'T059': 'Laboratory Procedure'}];[['0000006076'], []];[['genetic disease'], []];[[0.817090351], []]
wiki_partially;3069;Several terms are used to describe congenital abnormalities.;1;congenital abnormalities;disease;D000013;['C0000768'];[{'T019': 'Congenital Abnormality'}];[['0000000541']];[['birth defect']];[[0.83716733]];['C0000768'];[{'T019': 'Congenital Abnormality'}];[['0000000541']];[['birth defect']];[[0.83716733]];[];[];[];[];[];[];[]
wiki_partially;3071;Still, congenital conditions are often classified in a structural basis, organized when possible by primary organ system affected.;1;congenital conditions;disease;D009358;['C0242354', 'C0027612', 'C0949367'];[{'T047': 'Disease or Syndrome'}, {'T019': 'Congenital Abnormality', 'T047': 'Disease or Syndrome'}, {'T047': 'Disease or Syndrome'}];[['0000024787', '0000026457'], [], []];[['congenital disorders', 'disorder birth'], [], []];[[-1.0, -1.0], [], []];[];[];[];[];[];['C0012634'];['conditions'];['condition'];[{'T047': 'Disease or Syndrome'}];[['0000004014']];[['disease']];[[1.0]]
wiki_partially;3073;Wilson had a series of debilitating strokes and had to cancel his trip on September 26, 1919.;1;debilitating strokes;disease;D013474;['C0038819'];[{'T037': 'Injury or Poisoning'}];[['0000011888']];[['sunstroke']];[[0.133947363]];[];[];[];[];[];['C0038454'];['strokes'];['strokes'];[{'T047': 'Disease or Syndrome'}];[['0000011781']];[['stroke']];[[0.799621631]]
wiki_partially;3075;"Their son Daniel was born with Down syndrome in November 1966; he was institutionalized and excluded from the Millers' personal life at Arthur's insistence.";1;Down syndrome;disease;D004314;['C0013080', 'C0432416', 'C0751081', 'C0432417'];[{'T047': 'Disease or Syndrome'}, {'T047': 'Disease or Syndrome'}, {'T047': 'Disease or Syndrome'}, {'T047': 'Disease or Syndrome'}];[['0000004101'], [], [], []];[['Down syndrome'], [], [], []];[[0.749558803], [], [], []];['C0013080', 'C4521042'];[{'T047': 'Disease or Syndrome'}, {'T047': 'Disease or Syndrome'}];[['0000004101'], []];[['Down syndrome'], []];[[0.749558803], []];['C0039082'];['syndrome'];['syndrome'];[{'T047': 'Disease or Syndrome'}];[['0000011977']];[['syndrome']];[[0.875971388]]
wiki_partially;3077;Some studies conclude that color blind people are better at penetrating certain color camouflages.;1;color;disease;Unknown;[];[];[];[];[];['C0009393', 'C1704457', 'C1552079', 'C1705245', 'C1880121', 'C1547016', 'C1550604'];[{'T080': 'Qualitative Concept'}, {'T170': 'Intellectual Product'}, {'T080': 'Qualitative Concept'}, {'T121': 'Pharmacologic Substance'}, {'T059': 'Laboratory Procedure'}, {'T081': 'Quantitative Concept'}, {'T130': 'Indicator, Reagent, or Diagnostic Aid'}];[];[];[];['C1550604', 'C1704457'];['color', 'color'];['color', 'color'];[{'T130': 'Indicator, Reagent, or Diagnostic Aid'}, {'T170': 'Intellectual Product'}];[];[];[]
wiki_partially;3078;Color blindness is usually classified as a mild disability, however there are occasional circumstances where it can give an advantage.;1;Color blindness;disease;Unknown;[];[];[];[];[];['C0242225', 'C0858618'];[{'T047': 'Disease or Syndrome'}, {'T047': 'Disease or Syndrome'}];[['0000024748'], []];[['color blindness'], []];[[0.555872364], []];['C0242225', 'C0858618', 'C0242225'];['Color blindness', 'Color blindness', 'Color blindness'];['Color blindness', 'Color blindness', 'color blindness'];[{'T047': 'Disease or Syndrome'}, {'T047': 'Disease or Syndrome'}, {'T047': 'Disease or Syndrome'}];[['0000024748'], [], ['0000024748']];[['color blindness'], [], ['color blindness']];[[0.555872364], [], [0.555872364]]
wiki_partially;3080;And there is also a study suggesting that people with some types of color blindness can distinguish colors that people with normal color vision are not able to distinguish.;1;color blindness;disease;Unknown;[];[];[];[];[];['C0242225', 'C0858618'];[{'T047': 'Disease or Syndrome'}, {'T047': 'Disease or Syndrome'}];[['0000024748'], []];[['color blindness'], []];[[0.555872364], []];['C0242225', 'C0858618'];['color blindness', 'color blindness'];['color blindness', 'Color blindness'];[{'T047': 'Disease or Syndrome'}, {'T047': 'Disease or Syndrome'}];[['0000024748'], []];[['color blindness'], []];[[0.555872364], []]
wiki_partially;3084;There are two major types of color blindness: those who have difficulty distinguishing between red and green, and who have difficulty distinguishing between blue and yellow.;1;color blindness;disease;Unknown;[];[];[];[];[];['C0242225', 'C0858618'];[{'T047': 'Disease or Syndrome'}, {'T047': 'Disease or Syndrome'}];[['0000024748'], []];[['color blindness'], []];[[0.555872364], []];['C0242225', 'C0858618'];['color blindness', 'color blindness'];['color blindness', 'Color blindness'];[{'T047': 'Disease or Syndrome'}, {'T047': 'Disease or Syndrome'}];[['0000024748'], []];[['color blindness'], []];[[0.555872364], []]
